불용일자,불용확정일자,등록자ID,등록자명,승인상태,G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,정리일자,운용부서,물품상태,사유
2023-06-23,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900420,2019-10-26,7761000,2019-12-11,,정비필요품,수리비용과다
2022-03-05,,hyl0610,황팀장,대기,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900421,2019-10-26,7761000,2019-12-11,,중고품,구형화
2023-10-02,2023-10-09,hyl0610,황팀장,확정,5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201900423,2019-10-26,7761000,2019-12-11,,정비필요품,수리비용과다
2021-12-06,2021-12-13,hyl0610,황팀장,확정,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M201900427,2019-03-16,1485000,2019-03-20,,중고품,활용부서부재
2023-12-20,2023-12-27,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201600431,2016-06-03,8628000,2016-07-23,,폐품,내구연한 경과
2020-06-08,2020-06-15,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201600432,2016-06-03,8628000,2016-07-23,,중고품,구형화
2024-06-10,2024-06-17,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201600433,2016-06-03,8628000,2016-07-23,,중고품,활용부서부재
2021-05-16,,hyl0610,황팀장,대기,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201600434,2016-06-03,8628000,2016-07-23,,중고품,구형화
2018-04-11,2018-04-18,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M201600436,2016-06-03,8628000,2016-07-23,,폐품,내구연한 경과
2022-04-21,2022-04-28,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201900442,2019-08-25,385000,2019-10-12,,폐품,내구연한 경과
2023-11-08,2023-11-15,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201900443,2019-08-25,385000,2019-10-12,,폐품,내구연한 경과
2026-03-05,2026-03-12,hyl0610,황팀장,확정,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201900450,2019-04-11,262000,2019-04-18,,폐품,내구연한 경과
2021-06-16,,hyl0610,황팀장,대기,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201900451,2019-04-11,262000,2019-04-18,,정비필요품,수리비용과다
2026-02-23,,hyl0610,황팀장,대기,4322261025578661,"허브, Belkin, (US)INC002, 7port",M201900452,2019-04-11,262000,2019-04-18,,폐품,내구연한 경과
2021-04-22,2021-04-29,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201900453,2019-04-07,2250000,2019-05-25,,정비필요품,수리비용과다
2025-08-20,,hyl0610,황팀장,대기,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201700459,2017-01-05,617000,2017-03-04,,폐품,내구연한 경과
2024-01-21,2024-01-28,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201700461,2017-01-05,617000,2017-03-04,,폐품,내구연한 경과
2025-08-19,2025-08-26,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201700463,2017-01-05,617000,2017-03-04,,폐품,내구연한 경과
2026-02-11,2026-02-18,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201700464,2017-01-05,617000,2017-03-04,,폐품,내구연한 경과
2022-06-05,2022-06-12,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201700465,2017-01-05,617000,2017-03-04,,폐품,내구연한 경과
2024-09-24,2024-10-01,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M201700466,2017-01-05,617000,2017-03-04,,폐품,내구연한 경과
2024-10-03,,hyl0610,황팀장,반려,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202200505,2022-05-05,7629000,2022-05-10,,중고품,활용부서부재
2025-08-12,2025-08-19,hyl0610,황팀장,확정,5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202200507,2022-05-05,7629000,2022-05-10,,폐품,내구연한 경과
2020-11-23,2020-11-30,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201600508,2016-07-27,9862000,2016-07-28,,폐품,내구연한 경과
2021-04-16,2021-04-23,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201600509,2016-07-27,9862000,2016-07-28,,정비필요품,수리비용과다
2024-03-03,2024-03-10,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201600513,2016-07-27,9862000,2016-07-28,,중고품,구형화
2025-07-29,2025-08-05,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201600514,2016-07-27,9862000,2016-07-28,,폐품,내구연한 경과
2026-07-14,,hyl0610,황팀장,대기,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202100519,2021-03-28,559000,2021-05-08,,중고품,활용부서부재
2025-08-29,2025-09-05,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202100520,2021-03-28,559000,2021-05-08,,폐품,내구연한 경과
2026-05-25,2026-06-01,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202100521,2021-03-28,559000,2021-05-08,,정비필요품,수리비용과다
2025-12-22,2025-12-29,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202100524,2021-03-28,559000,2021-05-08,,중고품,구형화
2024-02-16,2024-02-23,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202100525,2021-03-28,559000,2021-05-08,,폐품,내구연한 경과
2024-12-04,2024-12-11,hyl0610,황팀장,확정,4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202100527,2021-03-28,559000,2021-05-08,,폐품,내구연한 경과
2025-01-19,2025-01-26,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202200531,2022-05-17,6751000,2022-05-21,,폐품,내구연한 경과
2024-04-13,2024-04-20,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202200546,2022-05-17,6751000,2022-05-21,,중고품,구형화
2025-07-19,2025-07-26,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M202100550,2021-06-04,3957000,2021-06-06,,폐품,내구연한 경과
2024-06-25,2024-07-02,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202100558,2021-07-25,3007000,2021-07-30,,중고품,활용부서부재
2023-12-30,2024-01-06,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M202100561,2021-07-25,3007000,2021-07-30,,폐품,내구연한 경과
2020-03-03,2020-03-10,hyl0610,황팀장,확정,5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201500565,2015-03-16,428000,2015-05-04,,중고품,구형화
2026-03-10,,hyl0610,황팀장,대기,4322260926066170,"라우터, Netgear, (US)PR60X",M201700585,2017-07-07,5634000,2017-08-14,,중고품,구형화
2021-06-26,2021-07-03,hyl0610,황팀장,확정,4322260926066170,"라우터, Netgear, (US)PR60X",M201700588,2017-07-07,5634000,2017-08-14,,중고품,구형화
2023-09-18,,hyl0610,황팀장,대기,4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202200632,2022-04-28,2780000,2022-06-19,,중고품,구형화
2019-08-16,2019-08-23,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201500633,2015-04-22,11013000,2015-06-15,,정비필요품,수리비용과다
2021-03-20,2021-03-27,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201500634,2015-04-22,11013000,2015-06-15,,폐품,내구연한 경과
2022-08-07,2022-08-14,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201500639,2015-04-22,11013000,2015-06-15,,중고품,구형화
2021-04-03,2021-04-10,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201500640,2015-04-22,11013000,2015-06-15,,폐품,내구연한 경과
2019-06-28,,hyl0610,황팀장,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201500641,2015-04-22,11013000,2015-06-15,,중고품,구형화
2023-05-02,2023-05-09,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201500645,2015-04-22,11013000,2015-06-15,,폐품,내구연한 경과
2017-05-15,,hyl0610,황팀장,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201500649,2015-04-22,11013000,2015-06-15,,폐품,내구연한 경과
2018-03-20,2018-03-27,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201500650,2015-04-22,11013000,2015-06-15,,정비필요품,수리비용과다
2020-11-08,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201500656,2015-04-22,11013000,2015-06-15,,중고품,구형화
2023-04-17,2023-04-24,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201500659,2015-04-22,11013000,2015-06-15,,중고품,활용부서부재
2026-05-27,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201500660,2015-04-22,11013000,2015-06-15,,중고품,활용부서부재
2026-01-27,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201500664,2015-04-22,11013000,2015-06-15,,폐품,내구연한 경과
2024-06-23,2024-06-30,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201500666,2015-04-22,11013000,2015-06-15,,폐품,내구연한 경과
2018-05-30,2018-06-06,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201500676,2015-08-14,1099000,2015-09-20,,폐품,내구연한 경과
2024-01-30,2024-02-06,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201500678,2015-08-14,1099000,2015-09-20,,중고품,활용부서부재
2025-01-01,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202200681,2022-01-26,10220000,2022-03-21,,정비필요품,수리비용과다
2023-11-24,2023-12-01,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202200683,2022-01-26,10220000,2022-03-21,,폐품,내구연한 경과
2025-04-27,2025-05-04,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202200685,2022-01-26,10220000,2022-03-21,,폐품,내구연한 경과
2025-02-28,2025-03-07,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202200686,2022-01-26,10220000,2022-03-21,,정비필요품,수리비용과다
2024-05-17,2024-05-24,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202200689,2022-01-26,10220000,2022-03-21,,정비필요품,수리비용과다
2025-07-03,2025-07-10,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202200694,2022-01-26,10220000,2022-03-21,,정비필요품,수리비용과다
2025-03-24,2025-03-31,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202200696,2022-01-26,10220000,2022-03-21,,폐품,내구연한 경과
2025-08-16,2025-08-23,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202200698,2022-01-26,10220000,2022-03-21,,폐품,내구연한 경과
2023-08-31,,hyl0610,황팀장,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202200699,2022-01-26,10220000,2022-03-21,,정비필요품,수리비용과다
2024-12-08,2024-12-15,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202200700,2022-01-26,10220000,2022-03-21,,폐품,내구연한 경과
2025-02-24,2025-03-03,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202200704,2022-01-26,10220000,2022-03-21,,정비필요품,수리비용과다
2020-11-12,2020-11-19,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201700706,2017-04-28,10940000,2017-05-02,,폐품,내구연한 경과
2025-06-09,,hyl0610,황팀장,반려,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201700709,2017-04-28,10940000,2017-05-02,,폐품,내구연한 경과
2022-03-01,2022-03-08,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201700710,2017-04-28,10940000,2017-05-02,,정비필요품,수리비용과다
2023-02-16,2023-02-23,hyl0610,황팀장,확정,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201700712,2017-04-28,10940000,2017-05-02,,정비필요품,수리비용과다
2023-11-09,,hyl0610,황팀장,반려,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201700713,2017-04-28,10940000,2017-05-02,,중고품,활용부서부재
2024-01-21,,hyl0610,황팀장,대기,4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201700715,2017-04-28,10940000,2017-05-02,,정비필요품,수리비용과다
2020-10-17,2020-10-24,hyl0610,황팀장,확정,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201800717,2018-01-14,1429000,2018-02-20,,정비필요품,수리비용과다
2025-07-13,,hyl0610,황팀장,대기,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201800718,2018-01-14,1429000,2018-02-20,,중고품,활용부서부재
2022-11-24,,hyl0610,황팀장,대기,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201800719,2018-01-14,1429000,2018-02-20,,중고품,구형화
2019-07-05,,hyl0610,황팀장,대기,4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201800720,2018-01-14,1429000,2018-02-20,,폐품,내구연한 경과
2024-12-02,2024-12-09,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700722,2017-07-03,8702000,2017-08-25,,중고품,구형화
2019-07-08,2019-07-15,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700725,2017-07-03,8702000,2017-08-25,,정비필요품,수리비용과다
2021-04-26,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700727,2017-07-03,8702000,2017-08-25,,정비필요품,수리비용과다
2021-11-09,2021-11-16,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700728,2017-07-03,8702000,2017-08-25,,폐품,내구연한 경과
2019-01-12,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700729,2017-07-03,8702000,2017-08-25,,정비필요품,수리비용과다
2019-03-12,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700734,2017-07-03,8702000,2017-08-25,,폐품,내구연한 경과
2022-03-07,,hyl0610,황팀장,반려,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700735,2017-07-03,8702000,2017-08-25,,중고품,활용부서부재
2021-12-28,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700736,2017-07-03,8702000,2017-08-25,,중고품,구형화
2024-01-21,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700737,2017-07-03,8702000,2017-08-25,,정비필요품,수리비용과다
2023-12-11,2023-12-18,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700742,2017-07-03,8702000,2017-08-25,,정비필요품,수리비용과다
2021-09-29,2021-10-06,hyl0610,황팀장,확정,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700744,2017-07-03,8702000,2017-08-25,,폐품,내구연한 경과
2024-10-23,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700745,2017-07-03,8702000,2017-08-25,,중고품,구형화
2024-12-13,,hyl0610,황팀장,대기,5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M201700746,2017-07-03,8702000,2017-08-25,,폐품,내구연한 경과
2020-08-03,,hyl0610,황팀장,대기,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201700748,2017-08-23,6258000,2017-08-28,,폐품,내구연한 경과
2025-04-01,2025-04-08,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201700751,2017-08-23,6258000,2017-08-28,,정비필요품,수리비용과다
2019-05-08,,hyl0610,황팀장,대기,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201700752,2017-08-23,6258000,2017-08-28,,정비필요품,수리비용과다
2020-08-09,2020-08-16,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201700753,2017-08-23,6258000,2017-08-28,,폐품,내구연한 경과
2022-02-15,2022-02-22,hyl0610,황팀장,확정,4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",M201700755,2017-08-23,6258000,2017-08-28,,폐품,내구연한 경과
2025-04-05,2025-04-12,hyl0610,황팀장,확정,4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201600756,2016-12-19,759000,2017-02-13,,중고품,활용부서부재
