G2B_목록번호,G2B_목록명,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,수량,승인상태,취득정리구분,운용부서코드,비고
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2015-01-10,369000,2015-03-04,소프트웨어융합대학RC행정팀(ERICA),취득,4,9,확정,자체구입,C354,
4322260926066170,"라우터, Netgear, (US)PR60X",2023-07-30,1511000,2023-08-03,소프트웨어융합대학RC행정팀(ERICA),취득,6,3,확정,자체구입,C354,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2025-05-18,725000,2025-05-25,시설팀(ERICA),취득,10,4,확정,자체구입,A351,Vel quod odio natus laborum est quis.
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2019-07-27,1712000,2019-09-16,글로벌문화통상대학RC행정팀(ERICA),취득,5,5,확정,자체구입,C360,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2022-12-31,6424000,2023-02-21,공학대학RC행정팀(ERICA),취득,6,7,확정,자체구입,C352,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2016-06-22,1926000,2016-07-29,소프트웨어융합대학RC행정팀(ERICA),취득,6,2,확정,자체구입,C354,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2024-03-18,5528000,2024-04-18,경상대학RC행정팀(ERICA),취득,8,9,확정,자체구입,C364,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2024-09-29,372000,2024-09-30,소프트웨어융합대학RC행정팀(ERICA),취득,4,9,확정,자체구입,C354,
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2021-08-06,2404000,2021-08-08,경상대학RC행정팀(ERICA),취득,10,14,확정,자체구입,C364,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2017-01-12,17662000,2017-01-17,공학대학RC행정팀(ERICA),취득,6,9,확정,자체구입,C352,A ullam est explicabo minima in reiciendis.
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2018-05-11,735000,2018-05-17,학생지원팀(ERICA),취득,5,2,확정,자체구입,A320,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2021-01-07,4523000,,공학대학RC행정팀(ERICA),취득,6,5,반려,자체구입,C352,예산 초과로 인한 반려
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2024-03-09,2594000,2024-03-12,공학대학RC행정팀(ERICA),취득,5,10,확정,자체구입,C352,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2015-03-12,344000,2015-03-14,학생지원팀(ERICA),취득,5,4,확정,기증,A320,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2015-11-16,8181000,2015-12-30,공학대학RC행정팀(ERICA),취득,6,9,확정,자체구입,C352,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2021-01-22,2201000,2021-01-29,시설팀(ERICA),취득,6,3,확정,자체제작,A351,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2025-10-10,5489000,2025-10-15,시설팀(ERICA),취득,6,3,확정,자체구입,A351,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2025-12-14,11354000,,글로벌문화통상대학RC행정팀(ERICA),취득,10,31,대기,자체구입,C360,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2016-12-09,1711000,2017-01-31,소프트웨어융합대학RC행정팀(ERICA),취득,6,1,확정,기증,C354,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2025-09-23,8835000,,학생지원팀(ERICA),취득,10,27,대기,기증,A320,
4322260926066170,"라우터, Netgear, (US)PR60X",2016-02-25,4487000,2016-03-01,소프트웨어융합대학RC행정팀(ERICA),취득,6,8,확정,자체구입,C354,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2025-05-06,177000,2025-06-27,경상대학RC행정팀(ERICA),취득,5,3,확정,자체제작,C364,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2019-10-31,5898000,2019-11-03,소프트웨어융합대학RC행정팀(ERICA),취득,10,29,확정,자체구입,C354,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2015-07-01,6809000,2015-08-27,공학대학RC행정팀(ERICA),취득,10,19,확정,자체구입,C352,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2025-01-25,9053000,,경상대학RC행정팀(ERICA),취득,7,3,대기,자체구입,C364,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2021-01-19,19642000,2021-01-25,글로벌문화통상대학RC행정팀(ERICA),취득,6,10,확정,자체구입,C360,Similique ipsam perspiciatis debitis.
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2019-03-01,2003000,2019-04-16,경상대학RC행정팀(ERICA),취득,10,12,확정,자체구입,C364,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2023-06-23,3298000,2023-08-18,경상대학RC행정팀(ERICA),취득,10,10,확정,자체구입,C364,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2021-06-05,3336000,2021-08-02,글로벌문화통상대학RC행정팀(ERICA),취득,8,5,확정,자체제작,C360,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2017-12-08,942000,2017-12-15,공학대학RC행정팀(ERICA),취득,6,1,확정,자체구입,C352,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2018-02-13,6644000,2018-02-16,소프트웨어융합대학RC행정팀(ERICA),취득,10,20,확정,자체구입,C354,Enim nisi laborum possimus.
4322261025578661,"허브, Belkin, (US)INC002, 7port",2015-11-07,780000,2015-12-23,소프트웨어융합대학RC행정팀(ERICA),취득,5,8,확정,자체구입,C354,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2017-11-24,1182000,2017-11-28,공학대학RC행정팀(ERICA),취득,8,2,확정,자체구입,C352,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2016-10-29,96000,2016-11-04,경상대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C364,Incidunt cumque quia reiciendis iste.
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2015-12-23,1552000,2015-12-25,경상대학RC행정팀(ERICA),취득,5,6,확정,자체구입,C364,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2024-03-29,11811000,2024-04-04,글로벌문화통상대학RC행정팀(ERICA),취득,5,10,확정,자체구입,C360,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2024-01-21,1495000,2024-01-23,글로벌문화통상대학RC행정팀(ERICA),취득,10,8,확정,자체구입,C360,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2022-08-25,2271000,2022-08-28,공학대학RC행정팀(ERICA),취득,10,10,확정,자체구입,C352,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2025-01-11,7266000,2025-01-18,학생지원팀(ERICA),취득,10,9,확정,자체구입,A320,Consequuntur rerum dolorum doloribus.
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2022-04-26,6928000,2022-04-27,글로벌문화통상대학RC행정팀(ERICA),취득,10,8,확정,자체구입,C360,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2018-05-25,6508000,2018-07-14,경상대학RC행정팀(ERICA),취득,6,4,확정,자체구입,C364,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2020-11-23,5289000,2021-01-18,시설팀(ERICA),취득,8,9,확정,자체구입,A351,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2023-06-08,1165000,2023-06-09,공학대학RC행정팀(ERICA),취득,5,5,확정,자체구입,C352,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2016-12-06,8736000,2017-01-30,글로벌문화통상대학RC행정팀(ERICA),취득,5,7,확정,자체구입,C360,
4322261025578661,"허브, Belkin, (US)INC002, 7port",2025-12-12,250000,,시설팀(ERICA),취득,5,3,대기,자체구입,A351,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2025-08-22,28637000,,글로벌문화통상대학RC행정팀(ERICA),취득,7,9,대기,기증,C360,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2018-05-13,1653000,2018-05-19,공학대학RC행정팀(ERICA),취득,6,1,확정,자체구입,C352,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2017-10-01,329000,2017-11-19,소프트웨어융합대학RC행정팀(ERICA),취득,4,8,확정,자체구입,C354,
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2026-01-02,1430000,,경상대학RC행정팀(ERICA),취득,6,2,대기,자체구입,C364,Repellat occaecati commodi nesciunt ratione quia modi.
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2018-05-18,2080000,2018-05-22,시설팀(ERICA),취득,5,8,확정,자체구입,A351,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2025-06-11,1933000,,경상대학RC행정팀(ERICA),취득,6,2,대기,자체구입,C364,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2025-01-16,240000,,소프트웨어융합대학RC행정팀(ERICA),취득,4,6,대기,자체구입,C354,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2015-09-04,290000,2015-09-07,학생지원팀(ERICA),취득,4,7,확정,자체구입,A320,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2015-08-21,2022000,2015-10-02,공학대학RC행정팀(ERICA),취득,10,10,확정,자체구입,C352,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2024-08-06,127000,2024-09-19,경상대학RC행정팀(ERICA),취득,4,3,확정,자체구입,C364,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2023-07-06,7068000,2023-08-13,시설팀(ERICA),취득,5,6,확정,자체구입,A351,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2019-01-08,6092000,2019-01-09,공학대학RC행정팀(ERICA),취득,6,7,확정,자체구입,C352,Odio ab maxime magnam in facilis.
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2023-02-16,237000,2023-03-30,경상대학RC행정팀(ERICA),취득,5,4,확정,자체구입,C364,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2022-12-08,275000,2023-01-16,글로벌문화통상대학RC행정팀(ERICA),취득,4,7,확정,자체구입,C360,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-11-02,2204000,2017-12-05,시설팀(ERICA),취득,5,9,확정,자체구입,A351,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2025-01-12,184000,,글로벌문화통상대학RC행정팀(ERICA),취득,10,1,대기,자체구입,C360,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2023-12-11,42000,2024-01-14,공학대학RC행정팀(ERICA),취득,4,1,확정,자체구입,C352,
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",2020-03-15,8761000,2020-04-14,공학대학RC행정팀(ERICA),취득,10,37,확정,자체구입,C352,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2023-07-13,2530000,2023-09-08,시설팀(ERICA),취득,10,8,확정,자체구입,A351,
4322260926066170,"라우터, Netgear, (US)PR60X",2017-06-27,2301000,2017-07-04,경상대학RC행정팀(ERICA),취득,6,4,확정,자체구입,C364,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2015-12-30,263000,2016-02-28,학생지원팀(ERICA),취득,4,6,확정,자체구입,A320,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2025-08-20,28085000,2025-08-24,소프트웨어융합대학RC행정팀(ERICA),취득,7,9,확정,자체구입,C354,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2023-06-13,1075000,2023-08-10,소프트웨어융합대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C354,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2019-05-11,59000,2019-06-27,공학대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C352,Dolor neque soluta nihil eligendi.
4322261025578661,"허브, Belkin, (US)INC002, 7port",2015-11-22,687000,2015-12-22,경상대학RC행정팀(ERICA),취득,5,7,확정,자체구입,C364,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2025-01-14,344000,,경상대학RC행정팀(ERICA),취득,4,8,대기,자체구입,C364,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2020-07-18,8520000,2020-07-19,경상대학RC행정팀(ERICA),취득,6,9,확정,자체구입,C364,Est nesciunt culpa voluptate doloribus aspernatur tenetur.
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2025-09-04,1183000,2025-10-10,소프트웨어융합대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C354,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2024-12-23,8694000,,공학대학RC행정팀(ERICA),취득,10,10,대기,자체구입,C352,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2015-01-19,193000,2015-02-18,공학대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C352,
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",2023-08-12,14526000,2023-08-13,소프트웨어융합대학RC행정팀(ERICA),취득,7,5,확정,자체구입,C354,
4410160126057578,"종이절단기, Siser north america, (CN)Romeo, 920×180×200mm",2025-05-24,1265000,2025-05-31,경상대학RC행정팀(ERICA),취득,8,2,확정,자체구입,C364,
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2019-05-25,1041000,2019-07-11,경상대학RC행정팀(ERICA),취득,5,3,확정,자체구입,C364,Possimus illo eligendi quod exercitationem.
4322260926066170,"라우터, Netgear, (US)PR60X",2017-08-19,3183000,2017-08-23,시설팀(ERICA),취득,6,6,확정,자체구입,A351,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2016-03-04,192000,2016-03-06,학생지원팀(ERICA),취득,10,1,확정,자체구입,A320,Voluptates consequuntur iusto numquam a veniam fugiat eligendi.
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",2022-02-09,2991000,2022-03-28,글로벌문화통상대학RC행정팀(ERICA),취득,5,9,확정,자체구입,C360,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2022-12-02,13578000,2022-12-07,공학대학RC행정팀(ERICA),취득,6,8,확정,자체구입,C352,
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",2023-09-12,290000,2023-09-19,공학대학RC행정팀(ERICA),취득,4,7,확정,자체구입,C352,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2023-03-06,1464000,2023-03-09,시설팀(ERICA),취득,10,8,확정,자체구입,A351,
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",2025-02-23,7505000,,공학대학RC행정팀(ERICA),취득,10,9,대기,자체구입,C352,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2022-10-27,237000,2022-12-05,시설팀(ERICA),취득,5,1,확정,자체구입,A351,Quisquam esse mollitia esse.
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",2017-04-30,5936000,2017-05-07,시설팀(ERICA),취득,10,36,확정,자체구입,A351,
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",2020-12-29,1762000,2021-02-03,소프트웨어융합대학RC행정팀(ERICA),취득,6,1,확정,자체구입,C354,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2022-05-09,2300000,2022-06-24,공학대학RC행정팀(ERICA),취득,5,2,확정,자체구입,C352,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2023-01-17,16139000,2023-01-18,소프트웨어융합대학RC행정팀(ERICA),취득,10,49,확정,자체구입,C354,
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",2020-10-09,6924000,2020-10-10,소프트웨어융합대학RC행정팀(ERICA),취득,5,6,확정,자체구입,C354,
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",2017-01-17,2648000,2017-01-23,학생지원팀(ERICA),취득,5,10,확정,자체구입,A320,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2016-07-23,126000,2016-07-29,글로벌문화통상대학RC행정팀(ERICA),취득,5,2,확정,자체구입,C360,
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",2018-02-27,12716000,2018-03-02,학생지원팀(ERICA),취득,10,39,확정,자체구입,A320,
4321171126101603,"스캐너, Kodak alaris, (CN)E1040, 600dpi",2020-06-20,1697000,2020-08-18,글로벌문화통상대학RC행정팀(ERICA),취득,6,2,확정,자체구입,C360,
4322260926066170,"라우터, Netgear, (US)PR60X",2018-07-13,2485000,2018-09-02,글로벌문화통상대학RC행정팀(ERICA),취득,6,5,확정,자체제작,C360,
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",2017-09-09,1252000,2017-10-24,경상대학RC행정팀(ERICA),취득,10,6,확정,자체구입,C364,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2024-10-07,323000,,공학대학RC행정팀(ERICA),취득,5,5,대기,자체구입,C352,
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",2017-10-21,60000,2017-10-26,글로벌문화통상대학RC행정팀(ERICA),취득,5,1,확정,자체구입,C360,
