물품고유번호,G2B목록명,물품분류명,운용부서코드,운용부서명,캠퍼스,취득일자,불용일자,처분방식,물품상태,불용사유,내용연수,취득금액,운용연차,잔여내용연수,부서가혹도,누적사용부하,고장임박도,가격민감도,장비중요도,리드타임등급,취득월,구매배치ID,구매배치수량,대량구매여부,동일배치자산수,동일배치운용연차평균,월평균사용시간,주당사용일수,공용장비여부,수업사용여부,사용강도지수,누적점검수리횟수,누적수리횟수,최근1년수리횟수,최근2년수리횟수,마지막수리후경과개월,누적수리비용,취득금액대비수리비율,최대장애심각도,교체권고횟수,취득학기구분,취득학기구분_Code,신학기준비월여부,예산집행월여부,방학기간여부,부서예산등급,부서예산등급_Code,부서교체성향,부서관리성향,G2B목록명_Code,물품분류명_Code,운용부서코드_Code,캠퍼스_Code,실제수명,학습데이터여부,데이터세트구분,서비스계수,실제잔여수명,예측잔여수명,(월별)고장예상수량,안전재고,(월별)필요수량,AI예측고장일,안전버퍼,권장발주일,예측실행일자
M200901027,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2009-02-13,2024-10-24,,,성능저하,6,994000,17.0,-11.0,1.3,22.1,1.0,0.75,0.52,0,2,B2009000007,17,1,17,8.03,149,4,0,0,1.35,12,5,0,0,34.2,230000,0.231,3,0,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200901028,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2009-02-13,2024-12-12,,,내구연한 경과(노후화),6,994000,17.0,-11.0,1.3,22.1,1.0,0.75,0.52,0,2,B2009000007,17,1,17,8.03,129,6,1,1,1.35,12,11,0,0,26.8,781000,0.786,3,3,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200901029,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2009-02-13,2010-02-27,폐기,폐품,성능저하,6,994000,1.71,4.29,1.3,2.22,0.08,0.75,0.52,0,2,B2009000007,17,1,17,8.03,147,6,1,0,1.35,2,1,2,2,4.4,17000,0.017,1,0,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,1.71,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200901030,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2009-02-13,2012-02-18,폐기,폐품,고장/파손,6,994000,3.68,2.32,1.3,4.78,0.38,0.75,0.52,0,2,B2009000007,17,1,17,8.03,193,6,1,0,1.35,6,5,2,4,4.0,228000,0.229,2,0,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,3.68,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200901031,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2009-02-13,2012-01-03,폐기,폐품,성능저하,6,994000,3.13,2.87,1.3,4.07,0.27,0.75,0.52,0,2,B2009000007,17,1,17,8.03,172,4,1,1,1.35,0,0,0,0,37.6,0,0.0,0,0,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,3.13,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200901032,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2009-02-13,2010-08-16,멸실,폐품,수리비용과다,6,994000,2.0,4.0,1.3,2.6,0.11,0.75,0.52,0,2,B2009000007,17,1,17,8.03,165,5,1,0,1.35,1,0,1,1,6.8,0,0.0,0,0,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.0,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200901033,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2009-02-13,2010-08-24,폐기,폐품,수리비용과다,6,994000,1.99,4.01,1.3,2.59,0.11,0.75,0.52,0,2,B2009000007,17,1,17,8.03,126,6,1,1,1.35,0,0,0,0,23.9,0,0.0,0,0,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,1.99,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200901034,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2009-02-13,2025-03-19,,,내용연수경과,6,994000,17.0,-11.0,1.3,22.1,1.0,0.75,0.52,0,2,B2009000007,17,1,17,8.03,127,5,1,0,1.325,12,9,0,1,12.4,589000,0.593,3,1,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200901035,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2009-02-13,2025-03-30,,,수리비용과다,6,994000,17.0,-11.0,1.3,22.1,1.0,0.75,0.52,0,2,B2009000007,17,1,17,8.03,133,4,1,1,1.35,10,8,0,0,30.1,381000,0.383,2,0,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200901036,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2009-02-13,2012-12-18,폐기,폐품,고장/파손,6,994000,4.15,1.85,1.3,5.4,0.48,0.75,0.52,0,2,B2009000007,17,1,17,8.03,137,5,1,1,1.35,5,0,1,4,3.2,0,0.0,0,0,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,4.15,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200901037,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2009-02-13,2025-10-28,,,성능저하,6,994000,17.0,-11.0,1.3,22.1,1.0,0.75,0.52,0,2,B2009000007,17,1,17,8.03,129,5,0,0,1.277,12,8,1,3,9.6,408000,0.41,3,1,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200901038,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2009-02-13,2011-08-12,폐기,폐품,고장/파손,6,994000,3.02,2.98,1.3,3.93,0.25,0.75,0.52,0,2,B2009000007,17,1,17,8.03,132,4,1,1,1.35,2,1,0,1,18.9,55000,0.055,2,0,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,3.02,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200901039,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2009-02-13,2013-08-17,폐기,폐품,노후화,6,994000,4.95,1.05,1.3,6.44,0.68,0.75,0.52,0,2,B2009000007,17,1,17,8.03,121,4,0,0,1.148,4,2,3,3,2.0,41000,0.041,1,0,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,4.95,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200901040,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2009-02-13,2012-08-22,폐기,폐품,고장/파손,6,994000,3.59,2.41,1.3,4.67,0.36,0.75,0.52,0,2,B2009000007,17,1,17,8.03,141,5,1,1,1.35,3,1,0,2,12.5,12000,0.012,1,0,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200901041,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2009-02-13,2012-02-21,폐기,폐품,고장/파손,6,994000,3.65,2.35,1.3,4.74,0.37,0.75,0.52,0,2,B2009000007,17,1,17,8.03,171,4,1,1,1.35,2,2,0,0,33.1,36000,0.036,1,0,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,3.65,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M200901042,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2009-02-13,2024-10-21,,,노후화,6,994000,17.0,-11.0,1.3,22.1,1.0,0.75,0.52,0,2,B2009000007,17,1,17,8.03,169,5,0,0,1.35,12,11,0,0,44.8,717000,0.721,3,0,겨울,0,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201600780,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2016-06-02,2025-12-10,,,고장/파손,6,1032000,9.7,-3.7,1.3,12.61,1.0,0.75,0.52,0,6,B2016000008,17,1,17,5.45,156,5,1,0,1.35,6,3,0,0,28.7,149000,0.144,3,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201600781,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2016-06-02,2018-08-25,폐기,폐품,내용연수경과,6,1032000,2.68,3.32,1.3,3.48,0.2,0.75,0.52,0,6,B2016000008,17,1,17,5.45,220,6,1,1,1.35,2,1,0,2,16.3,15000,0.015,1,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.68,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201600782,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2016-06-02,2025-03-04,,,내용연수경과,6,1032000,9.7,-3.7,1.3,12.61,1.0,0.75,0.52,0,6,B2016000008,17,1,17,5.45,144,5,1,1,1.35,5,3,1,1,11.8,155000,0.15,2,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201600783,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2016-06-02,2020-08-23,도난,폐품,고장/파손,6,1032000,4.38,1.62,1.3,5.69,0.53,0.75,0.52,0,6,B2016000008,17,1,17,5.45,214,6,1,1,1.35,5,2,1,1,11.6,107000,0.104,2,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201600784,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2016-06-02,2020-08-07,매각,폐품,수리비용과다,6,1032000,4.81,1.19,1.3,6.25,0.64,0.75,0.52,0,6,B2016000008,17,1,17,5.45,126,6,1,0,1.273,3,2,1,2,2.3,45000,0.044,1,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,4.81,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M201600785,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2016-06-02,2025-11-28,,,노후화,6,1032000,9.7,-3.7,1.3,12.61,1.0,0.75,0.52,0,6,B2016000008,17,1,17,5.45,187,4,1,1,1.35,11,6,0,3,15.3,279000,0.27,3,1,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201600786,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2016-06-02,2018-12-13,폐기,폐품,내구연한 경과(노후화),6,1032000,2.88,3.12,1.3,3.74,0.23,0.75,0.52,0,6,B2016000008,17,1,17,5.45,143,4,1,1,1.35,4,3,3,4,1.1,113000,0.109,2,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.88,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201600787,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2016-06-02,2025-08-22,,,수리비용과다,6,1032000,9.7,-3.7,1.3,12.61,1.0,0.75,0.52,0,6,B2016000008,17,1,17,5.45,150,5,1,0,1.35,8,6,1,1,8.9,268000,0.26,2,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201600788,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2016-06-02,2018-12-17,폐기,폐품,내구연한 경과(노후화),6,1032000,2.85,3.15,1.3,3.7,0.23,0.75,0.52,0,6,B2016000008,17,1,17,5.45,151,6,1,1,1.35,1,0,0,1,19.2,0,0.0,0,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.85,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201600789,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2016-06-02,2018-08-23,도난,폐품,고장/파손,6,1032000,2.66,3.34,1.3,3.46,0.2,0.75,0.52,0,6,B2016000008,17,1,17,5.45,173,6,1,1,1.35,0,0,0,0,31.9,0,0.0,0,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201600790,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2016-06-02,2018-12-19,,,성능저하,6,1032000,9.7,-3.7,1.3,12.61,1.0,0.75,0.52,0,6,B2016000008,17,1,17,5.45,153,4,1,1,1.35,0,0,0,0,116.4,0,0.0,0,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201600791,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2016-06-02,2020-12-19,폐기,폐품,성능저하,6,1032000,4.82,1.18,1.3,6.27,0.65,0.75,0.52,0,6,B2016000008,17,1,17,5.45,153,5,1,1,1.35,2,1,0,0,25.6,28000,0.027,1,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,4.82,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M201600792,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2016-06-02,2025-03-21,,,성능저하,6,1032000,9.7,-3.7,1.3,12.61,1.0,0.75,0.52,0,6,B2016000008,17,1,17,5.45,178,5,0,0,1.35,1,1,0,0,53.4,122000,0.118,2,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M201600793,노트북컴퓨터,노트북컴퓨터,C182,공과대학RC행정팀(서울),ERICA,2016-06-02,2018-12-14,폐기,폐품,고장/파손,6,1032000,2.91,3.09,1.3,3.78,0.24,0.75,0.52,0,6,B2016000008,17,1,17,5.45,121,5,1,1,1.343,3,2,2,2,3.9,46000,0.045,1,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.562701066160362,6.407624514674722,2.91,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201600794,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2016-06-02,2017-12-14,폐기,폐품,성능저하,6,1032000,1.8,4.2,1.3,2.34,0.09,0.75,0.52,0,6,B2016000008,17,1,17,5.45,132,4,1,1,1.35,2,0,1,2,10.6,0,0.0,0,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,1.8,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201600795,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2016-06-02,2017-12-09,폐기,폐품,고장/파손,6,1032000,1.85,4.15,1.3,2.41,0.1,0.75,0.52,0,6,B2016000008,17,1,17,5.45,136,5,0,0,1.319,0,0,0,0,22.2,0,0.0,0,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,1.85,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M201600796,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2016-06-02,2018-12-13,매각,폐품,내구연한 경과(노후화),6,1032000,2.86,3.14,1.3,3.72,0.23,0.75,0.52,0,6,B2016000008,17,1,17,5.45,167,5,1,0,1.35,2,1,0,1,13.3,26000,0.025,1,0,1학기,1,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.86,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
M202200383,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2022-08-02,2025-11-18,,,수리비용과다,6,1084000,3.53,2.47,1.3,4.59,0.35,0.75,0.52,0,8,B2022000009,17,1,17,2.99,210,5,1,0,1.35,2,2,0,1,18.3,42000,0.039,1,0,여름,2,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202200384,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2022-08-02,2026-02-09,,,내구연한 경과(노후화),6,1084000,3.53,2.47,1.3,4.59,0.35,0.75,0.52,0,8,B2022000009,17,1,17,2.99,203,6,1,0,1.35,3,2,0,1,22.6,45000,0.042,1,0,여름,2,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202200385,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2022-08-02,2024-08-21,폐기,폐품,고장/파손,6,1084000,2.47,3.53,1.3,3.21,0.17,0.75,0.52,0,8,B2022000009,17,1,17,2.99,158,6,1,0,1.35,1,1,0,1,14.6,27000,0.025,1,0,여름,2,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.47,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202200386,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2022-08-02,2025-08-15,폐기,폐품,내용연수경과,6,1084000,3.29,2.71,1.3,4.28,0.3,0.75,0.52,0,8,B2022000009,17,1,17,2.99,153,4,0,0,1.35,1,0,0,1,13.9,0,0.0,0,0,여름,2,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,3.29,Y,Test,,0.0,,0,0,0,,0.0,,2026-02-10
M202200387,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2022-08-02,2026-01-08,,,노후화,6,1084000,3.53,2.47,1.3,4.59,0.35,0.75,0.52,0,8,B2022000009,17,1,17,2.99,139,5,1,1,1.35,1,0,0,0,33.9,0,0.0,0,0,여름,2,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202200388,노트북컴퓨터,노트북컴퓨터,C354,,ERICA,2022-08-02,2022-12-09,매각,중고품,활용부서부재,6,1084000,0.69,5.31,1.0,0.69,0.01,0.75,0.52,0,8,B2022000009,17,1,17,2.99,163,4,1,0,1.35,0,0,0,0,8.3,0,0.0,0,0,여름,2,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202200389,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2022-08-02,2024-10-06,,,내구연한 경과(노후화),6,1084000,3.53,2.47,1.3,4.59,0.35,0.75,0.52,0,8,B2022000009,17,1,17,2.99,184,5,1,0,1.35,4,1,0,0,27.5,61000,0.056,2,0,여름,2,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202200390,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2022-08-02,2025-08-11,폐기,폐품,고장/파손,6,1084000,3.1,2.9,1.3,4.03,0.27,0.75,0.52,0,8,B2022000009,17,1,17,2.99,126,4,1,0,1.317,1,0,1,1,1.4,0,0.0,0,0,여름,2,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202200391,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2022-08-02,2025-12-16,,,고장/파손,6,1084000,3.53,2.47,1.3,4.59,0.35,0.75,0.52,0,8,B2022000009,17,1,17,2.99,125,4,1,1,1.35,5,1,1,4,7.8,25000,0.023,1,0,여름,2,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202200392,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2022-08-02,2025-08-19,폐기,폐품,수리비용과다,6,1084000,3.47,2.53,1.3,4.51,0.33,0.75,0.52,0,8,B2022000009,17,1,17,2.99,153,4,1,1,1.35,4,1,1,3,4.4,101000,0.093,2,0,여름,2,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,3.47,Y,Test,,0.0,,0,0,0,,0.0,,2026-02-10
M202200393,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2022-08-02,2024-12-13,폐기,폐품,성능저하,6,1084000,2.63,3.37,1.3,3.42,0.19,0.75,0.52,0,8,B2022000009,17,1,17,2.99,174,6,1,1,1.35,8,5,6,7,2.4,103000,0.095,1,0,여름,2,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.63,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202200394,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2022-08-02,,,,,6,1084000,3.53,2.47,1.3,4.59,0.35,0.75,0.52,0,8,B2022000009,17,1,17,2.99,208,4,1,0,1.35,7,6,2,4,6.7,306000,0.282,3,0,여름,2,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202200395,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2022-08-02,2025-08-18,폐기,폐품,내용연수경과,6,1084000,3.53,2.47,1.3,4.59,0.35,0.75,0.52,0,8,B2022000009,17,1,17,2.99,194,6,1,1,1.35,3,2,1,1,10.0,89000,0.082,2,0,여름,2,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,3.53,Y,Test,,0.0,,0,0,0,,0.0,,2026-02-10
M202200396,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2022-08-02,2025-08-28,,,내용연수경과,6,1084000,3.53,2.47,1.3,4.59,0.35,0.75,0.52,0,8,B2022000009,17,1,17,2.99,159,5,0,0,1.35,4,2,1,4,11.8,48000,0.044,1,0,여름,2,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M202200397,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2022-08-02,2024-08-25,폐기,폐품,고장/파손,6,1084000,2.24,3.76,1.3,2.91,0.14,0.75,0.52,0,8,B2022000009,17,1,17,2.99,125,5,1,1,1.35,4,3,3,4,1.5,183000,0.169,2,0,여름,2,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.24,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202200398,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2022-08-02,2024-08-17,폐기,폐품,내용연수경과,6,1084000,2.62,3.38,1.3,3.41,0.19,0.75,0.52,0,8,B2022000009,17,1,17,2.99,133,5,0,0,1.213,1,0,0,1,19.9,0,0.0,0,0,여름,2,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.62,Y,Valid,,0.0,,0,0,0,,0.0,,2026-02-10
M202200399,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2022-08-02,2024-08-17,폐기,폐품,성능저하,6,1084000,2.12,3.88,1.3,2.76,0.12,0.75,0.52,0,8,B2022000009,17,1,17,2.99,172,6,1,0,1.35,1,1,1,1,6.4,100000,0.092,2,0,여름,2,1,0,1,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,,N,Prediction,,,,0,0,0,,0.0,,2026-02-10
M200800890,노트북컴퓨터,노트북컴퓨터,C354,소프트웨어융합대학RC행정팀(ERICA),ERICA,2008-11-27,2010-08-23,폐기,폐품,고장/파손,6,951000,2.21,3.79,1.3,2.87,0.14,0.75,0.52,0,11,B2008000010,14,1,14,6.23,150,4,0,0,1.35,0,0,0,0,26.5,0,0.0,0,0,2학기,3,0,0,0,HIGH,2,1.12,1.04,3.9035811311609057,3.9035811311609057,5.7199446878875575,6.407624514674722,2.21,Y,Train,,0.0,,0,0,0,,0.0,,2026-02-10
