G2B_목록번호,G2B_목록명,물품고유번호,취득일자,취득금액,처분방식,물품상태,사유,정리일자,불용일자,내용연수
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201500715,2015-05-07,3662000,매각,중고품,구형화,2015-05-09,2019-02-16,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201500722,2015-05-07,3662000,매각,폐품,내구연한 경과,2015-05-09,2019-04-18,10
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201800723,2018-03-30,1694000,매각,폐품,내구연한 경과,2018-04-01,2025-08-16,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M201800726,2018-03-30,1694000,매각,폐품,내구연한 경과,2018-04-01,2021-05-25,5
4321210525911926,"레이저프린터, Ricoh, (CN)P 310, A4/흑백/32ppm",M201700738,2017-03-01,994000,매각,폐품,내구연한 경과,2017-03-06,2023-08-09,5
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201500746,2015-06-25,28709000,매각,폐품,내구연한 경과,2015-08-07,2020-09-25,7
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202200750,2022-08-17,750000,매각,폐품,내구연한 경과,2022-10-06,2024-04-05,6
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800751,2018-01-24,2836000,매각,폐품,내구연한 경과,2018-02-27,2023-12-12,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800755,2018-01-24,2836000,매각,중고품,구형화,2018-02-27,2019-11-24,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800756,2018-01-24,2836000,매각,중고품,구형화,2018-02-27,2022-04-17,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800759,2018-01-24,2836000,폐기,중고품,구형화,2018-02-27,2023-04-15,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800761,2018-01-24,2836000,매각,정비필요품,수리비용과다,2018-02-27,2021-10-06,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201800764,2018-01-24,2836000,매각,폐품,내구연한 경과,2018-02-27,2023-02-24,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201700767,2017-11-28,1489000,매각,중고품,구형화,2017-11-29,2019-08-25,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201700770,2017-11-28,1489000,매각,폐품,내구연한 경과,2017-11-29,2023-01-21,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201700771,2017-11-28,1489000,매각,폐품,내구연한 경과,2017-11-29,2021-02-12,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201500773,2015-03-26,8375000,매각,폐품,내구연한 경과,2015-05-19,2018-07-28,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201500774,2015-03-26,8375000,매각,중고품,구형화,2015-05-19,2024-05-12,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201500775,2015-03-26,8375000,매각,정비필요품,수리비용과다,2015-05-19,2025-01-09,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201500777,2015-03-26,8375000,매각,폐품,내구연한 경과,2015-05-19,2021-05-06,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201500783,2015-03-26,8375000,매각,폐품,내구연한 경과,2015-05-19,2017-05-13,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201500785,2015-03-26,8375000,매각,중고품,구형화,2015-05-19,2023-10-08,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201500789,2015-03-26,8375000,매각,정비필요품,수리비용과다,2015-05-19,2022-02-19,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201500794,2015-03-26,8375000,폐기,폐품,내구연한 경과,2015-05-19,2017-10-02,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201500795,2015-03-26,8375000,폐기,폐품,내구연한 경과,2015-05-19,2022-01-13,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201500796,2015-03-26,8375000,매각,정비필요품,수리비용과다,2015-05-19,2020-12-09,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201500797,2015-03-26,8375000,매각,폐품,내구연한 경과,2015-05-19,2022-03-19,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201500800,2015-03-26,8375000,폐기,중고품,활용부서부재,2015-05-19,2025-03-08,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201500802,2015-03-26,8375000,매각,폐품,내구연한 경과,2015-05-19,2025-03-04,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202200826,2022-08-28,11039000,매각,폐품,내구연한 경과,2022-09-27,2024-09-07,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202200827,2022-08-28,11039000,매각,중고품,구형화,2022-09-27,2025-08-30,10
5610170326113315,"책상, 신흥, SH-DEAGB11, 1180×780×600~1130mm, 1인용",M202200837,2022-08-28,11039000,매각,폐품,내구연한 경과,2022-09-27,2025-07-21,10
5612179825656485,"칠판보조장, 정운시스템, JWBB18212, (부품)전자칠판거치판, 1800×235×1200mm",M202100842,2021-06-05,5738000,매각,폐품,내구연한 경과,2021-07-29,2023-01-01,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201700850,2017-04-09,2562000,매각,중고품,활용부서부재,2017-04-13,2022-04-25,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201700851,2017-04-09,2562000,매각,신품,활용부서부재,2017-04-13,2020-09-11,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201700852,2017-04-09,2562000,매각,폐품,내구연한 경과,2017-04-13,2021-11-09,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201700854,2017-04-09,2562000,매각,폐품,내구연한 경과,2017-04-13,2023-02-05,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201700858,2017-04-09,2562000,매각,중고품,구형화,2017-04-13,2018-12-14,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201700860,2017-04-09,2562000,매각,정비필요품,수리비용과다,2017-04-13,2020-05-20,10
4320200525605835,"플래시메모리저장장치, Sandisk, (CN)EXTREME PRO SDXC, 64GB",M201600861,2016-05-13,78000,매각,정비필요품,수리비용과다,2016-05-16,2024-07-04,4
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201800914,2018-09-08,7063000,매각,정비필요품,수리비용과다,2018-10-19,2020-10-16,6
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202000917,2020-06-20,12801000,매각,폐품,내구연한 경과,2020-08-07,2022-12-17,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202000918,2020-06-20,12801000,매각,중고품,활용부서부재,2020-08-07,2023-12-03,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201700927,2017-07-03,4604000,폐기,중고품,구형화,2017-08-13,2025-04-02,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201700928,2017-07-03,4604000,폐기,중고품,구형화,2017-08-13,2023-01-10,5
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202100933,2021-08-10,11095000,매각,중고품,구형화,2021-08-11,2023-04-19,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202100936,2021-08-10,11095000,매각,중고품,활용부서부재,2021-08-11,2025-08-20,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202100941,2021-08-10,11095000,매각,폐품,내구연한 경과,2021-08-11,2024-11-23,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202100945,2021-08-10,11095000,매각,중고품,구형화,2021-08-11,2024-12-22,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202100955,2021-08-10,11095000,매각,폐품,내구연한 경과,2021-08-11,2024-03-13,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202100960,2021-08-10,11095000,매각,폐품,내구연한 경과,2021-08-11,2024-12-13,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M202100965,2021-08-10,11095000,매각,정비필요품,수리비용과다,2021-08-11,2023-09-05,10
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202000978,2020-11-03,496000,매각,중고품,구형화,2020-11-06,2024-07-06,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202001030,2020-01-15,5229000,매각,중고품,구형화,2020-03-03,2025-05-10,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202001032,2020-01-15,5229000,매각,정비필요품,수리비용과다,2020-03-03,2024-03-17,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202001033,2020-01-15,5229000,매각,폐품,내구연한 경과,2020-03-03,2025-09-29,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",M202001036,2020-01-15,5229000,매각,폐품,내구연한 경과,2020-03-03,2022-04-05,6
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601056,2016-03-19,11579000,매각,폐품,내구연한 경과,2016-03-23,2022-06-29,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601058,2016-03-19,11579000,매각,중고품,구형화,2016-03-23,2025-04-13,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601059,2016-03-19,11579000,매각,폐품,내구연한 경과,2016-03-23,2021-03-09,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601062,2016-03-19,11579000,폐기,정비필요품,수리비용과다,2016-03-23,2021-09-14,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601063,2016-03-19,11579000,매각,중고품,활용부서부재,2016-03-23,2017-12-14,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601071,2016-03-19,11579000,매각,폐품,내구연한 경과,2016-03-23,2018-03-20,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601077,2016-03-19,11579000,매각,폐품,내구연한 경과,2016-03-23,2024-06-21,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601079,2016-03-19,11579000,매각,폐품,내구연한 경과,2016-03-23,2021-06-20,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601080,2016-03-19,11579000,매각,중고품,활용부서부재,2016-03-23,2018-04-10,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601082,2016-03-19,11579000,폐기,중고품,구형화,2016-03-23,2024-12-07,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601084,2016-03-19,11579000,폐기,중고품,활용부서부재,2016-03-23,2018-09-23,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601087,2016-03-19,11579000,매각,중고품,구형화,2016-03-23,2019-07-17,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601089,2016-03-19,11579000,매각,폐품,내구연한 경과,2016-03-23,2019-02-02,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601090,2016-03-19,11579000,매각,정비필요품,수리비용과다,2016-03-23,2023-05-21,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601091,2016-03-19,11579000,매각,폐품,내구연한 경과,2016-03-23,2018-04-10,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601094,2016-03-19,11579000,매각,폐품,내구연한 경과,2016-03-23,2022-03-25,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601097,2016-03-19,11579000,매각,폐품,내구연한 경과,2016-03-23,2021-04-17,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601102,2016-03-19,11579000,매각,정비필요품,수리비용과다,2016-03-23,2020-12-11,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201601103,2016-03-19,11579000,매각,중고품,활용부서부재,2016-03-23,2018-11-18,10
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M202001149,2020-06-15,8915000,매각,폐품,내구연한 경과,2020-08-09,2023-05-01,5
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201801160,2018-09-28,4933000,매각,폐품,내구연한 경과,2018-10-03,2023-07-05,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201801168,2018-09-28,4933000,매각,정비필요품,수리비용과다,2018-10-03,2020-08-15,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201801172,2018-09-28,4933000,도난,중고품,구형화,2018-10-03,2023-07-21,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201801174,2018-09-28,4933000,매각,정비필요품,수리비용과다,2018-10-03,2023-10-02,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201801176,2018-09-28,4933000,매각,폐품,내구연한 경과,2018-10-03,2020-12-21,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201801179,2018-09-28,4933000,매각,중고품,활용부서부재,2018-10-03,2021-12-24,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201801180,2018-09-28,4933000,매각,폐품,내구연한 경과,2018-10-03,2023-10-01,10
5611210824928465,"책걸상, 의자공장 플러스, PLU-PL01, 575×700×830mm",M201801182,2018-09-28,4933000,매각,중고품,구형화,2018-10-03,2022-09-21,10
5610159725964887,"서랍형수납장, 라온시스템가구, D-400-60-2, 500×400×558mm",M201901209,2019-10-18,1169000,매각,폐품,내구연한 경과,2019-12-17,2021-04-07,10
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201501220,2015-07-17,6197000,매각,폐품,내구연한 경과,2015-07-24,2025-03-26,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201501221,2015-07-17,6197000,매각,폐품,내구연한 경과,2015-07-24,2019-01-05,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201501222,2015-07-17,6197000,매각,폐품,내구연한 경과,2015-07-24,2016-12-31,5
4321150726111329,"데스크톱컴퓨터, 한성컴퓨터, K15-5B71651V0, (내)Ultra 5 235(3.4GHz)/(외)Ultra 5 225(3.3GHz)",M201501223,2015-07-17,6197000,매각,정비필요품,수리비용과다,2015-07-24,2025-05-06,5
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201601224,2016-03-28,29552000,폐기,중고품,구형화,2016-04-02,2020-07-10,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201601225,2016-03-28,29552000,매각,정비필요품,수리비용과다,2016-04-02,2019-02-13,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201601226,2016-03-28,29552000,매각,폐품,내구연한 경과,2016-04-02,2022-09-30,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201601228,2016-03-28,29552000,폐기,폐품,내구연한 경과,2016-04-02,2018-02-12,7
4411191126082440,"인터랙티브화이트보드, 보성전자, BSI-P24K, 59.94cm, 전자유도방식/전자펜/전자교탁형",M201601230,2016-03-28,29552000,매각,정비필요품,수리비용과다,2016-04-02,2017-12-21,7
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202101234,2021-10-10,2463000,폐기,중고품,구형화,2021-10-17,2024-04-27,5
4321190226108810,"액정모니터, 알파스캔디스플레이, (CN)16T20, 39.5cm",M202101240,2021-10-10,2463000,매각,중고품,구형화,2021-10-17,2024-03-08,5
4511160125414806,"포인터, 초이스테크놀로지, XPM180Y, 유효거리 50m",M202001248,2020-11-25,502000,매각,폐품,내구연한 경과,2021-01-16,2023-12-01,5
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201501254,2015-10-02,3424000,매각,폐품,내구연한 경과,2015-11-05,2022-05-25,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201501261,2015-10-02,3424000,매각,폐품,내구연한 경과,2015-11-05,2021-05-31,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201501264,2015-10-02,3424000,매각,폐품,내구연한 경과,2015-11-05,2019-12-21,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201501266,2015-10-02,3424000,매각,폐품,내구연한 경과,2015-11-05,2020-02-13,10
5611210226112769,"작업용의자, 에코우드, ECO-L003H, 610×680×1185mm",M201501268,2015-10-02,3424000,매각,정비필요품,수리비용과다,2015-11-05,2018-02-25,10
4321150326103121,"노트북컴퓨터, Asus, (CN)B3605CCA-CP0004X, Intel Core Ultra 7 255H(2GHz), 액세사리별도",M201501280,2015-03-09,12518000,매각,폐품,내구연한 경과,2015-04-17,2022-12-23,6
