G2B_목록번호,G2B_목록명,캠퍼스,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,승인상태,취득정리구분,운용부서코드,비고,유효시작일자,유효종료일자,수량
4016160225676461,공기청정기,서울,2007-05-15,746000,2007-05-22,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,,2007-05-22,2007-05-21,1
4016160225676461,공기청정기,서울,2007-05-25,756000,2007-05-30,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,,2007-05-30,2099-12-31,1
4016160225676461,공기청정기,서울,2007-05-25,756000,2007-05-30,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,,2007-05-30,2007-05-29,1
4016160225676461,공기청정기,서울,2007-06-08,733000,2007-06-15,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,,2007-06-15,2099-12-31,1
4016160225676461,공기청정기,서울,2007-06-08,733000,2007-06-15,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,,2007-06-15,2007-06-14,1
4016160225676461,공기청정기,서울,2007-10-26,756000,2007-10-30,커리어개발팀(서울),운용,9,확정,자체구입,A125,,2007-10-30,2099-12-31,1
4016160225676461,공기청정기,서울,2007-10-26,756000,2007-10-30,커리어개발팀(서울),취득,9,확정,자체구입,A125,,2007-10-30,2007-10-29,1
4016160225676461,공기청정기,서울,2007-12-02,744000,2007-12-05,커리어개발팀(서울),운용,9,확정,자체구입,A125,,2007-12-05,2099-12-31,1
4016160225676461,공기청정기,서울,2007-12-02,744000,2007-12-05,커리어개발팀(서울),취득,9,확정,자체구입,A125,,2007-12-05,2007-12-04,1
4016160225676461,공기청정기,서울,2008-07-01,804000,2008-07-05,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,,2008-07-05,2099-12-31,1
4016160225676461,공기청정기,서울,2008-07-01,804000,2008-07-05,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,,2008-07-05,2008-07-04,1
4016160225676461,공기청정기,서울,2008-07-16,753000,2008-07-22,사회과학대학RC행정팀(서울),운용,9,확정,자체구입,C190,강의실 미세먼지 관리,2008-07-22,2099-12-31,1
4016160225676461,공기청정기,서울,2008-07-16,753000,2008-07-22,사회과학대학RC행정팀(서울),취득,9,확정,자체구입,C190,강의실 미세먼지 관리,2008-07-22,2008-07-21,1
4016160225676461,공기청정기,서울,2008-10-02,785000,2008-10-07,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,사무실 환경 개선,2008-10-07,2099-12-31,1
4016160225676461,공기청정기,서울,2008-10-02,785000,2008-10-07,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,사무실 환경 개선,2008-10-07,2008-10-06,1
4016160225676461,공기청정기,서울,2008-10-04,770000,2008-10-09,인문과학대학RC행정팀(서울),운용,9,확정,자체구입,C188,,2008-10-09,2099-12-31,1
4016160225676461,공기청정기,서울,2008-10-04,770000,2008-10-09,인문과학대학RC행정팀(서울),취득,9,확정,자체구입,C188,,2008-10-09,2008-10-08,1
4016160225676461,공기청정기,서울,2008-10-12,742000,2008-10-18,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2008-10-18,2099-12-31,1
4016160225676461,공기청정기,서울,2008-10-12,742000,2008-10-18,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2008-10-18,2008-10-17,1
4016160225676461,공기청정기,서울,2008-10-20,778000,2008-10-24,인문과학대학RC행정팀(서울),운용,9,확정,자체구입,C188,,2008-10-24,2099-12-31,1
4016160225676461,공기청정기,서울,2008-10-20,778000,2008-10-24,인문과학대학RC행정팀(서울),취득,9,확정,자체구입,C188,,2008-10-24,2008-10-23,1
4016160225676461,공기청정기,서울,2008-11-05,799000,2008-11-11,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,,2008-11-11,2099-12-31,1
4016160225676461,공기청정기,서울,2008-11-05,799000,2008-11-11,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,,2008-11-11,2008-11-10,1
4016160225676461,공기청정기,서울,2009-01-17,810000,2009-01-22,커리어개발팀(서울),운용,9,확정,자체구입,A125,,2009-01-22,2099-12-31,1
4016160225676461,공기청정기,서울,2009-01-17,810000,2009-01-22,커리어개발팀(서울),취득,9,확정,자체구입,A125,,2009-01-22,2009-01-21,1
4016160225676461,공기청정기,서울,2009-05-18,782000,2009-05-25,글로벌문화통상대학RC행정팀(ERICA),운용,9,확정,자체구입,C360,,2009-05-25,2099-12-31,1
4016160225676461,공기청정기,서울,2009-05-18,782000,2009-05-25,글로벌문화통상대학RC행정팀(ERICA),취득,9,확정,자체구입,C360,,2009-05-25,2009-05-24,1
4016160225676461,공기청정기,서울,2009-06-08,734000,2009-06-11,사회과학대학RC행정팀(서울),운용,9,확정,자체제작,C190,,2009-06-11,2099-12-31,1
4016160225676461,공기청정기,서울,2009-06-08,734000,2009-06-11,사회과학대학RC행정팀(서울),취득,9,확정,자체제작,C190,,2009-06-11,2009-06-10,1
4016160225676461,공기청정기,서울,2009-12-17,764000,2009-12-21,커리어개발팀(서울),운용,9,확정,자체구입,A125,강의실 미세먼지 관리,2009-12-21,2099-12-31,1
4016160225676461,공기청정기,서울,2009-12-17,764000,2009-12-21,커리어개발팀(서울),취득,9,확정,자체구입,A125,강의실 미세먼지 관리,2009-12-21,2009-12-20,1
4016160225676461,공기청정기,서울,2014-04-20,776000,2014-04-23,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,강의실 미세먼지 관리,2014-04-23,2099-12-31,1
4016160225676461,공기청정기,서울,2014-04-20,776000,2014-04-23,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,강의실 미세먼지 관리,2014-04-23,2014-04-22,1
4016160225676461,공기청정기,서울,2014-07-25,814000,2014-08-01,인문과학대학RC행정팀(서울),운용,9,확정,자체구입,C188,,2014-08-01,2099-12-31,1
4016160225676461,공기청정기,서울,2014-07-25,814000,2014-08-01,인문과학대학RC행정팀(서울),취득,9,확정,자체구입,C188,,2014-08-01,2014-07-31,1
4016160225676461,공기청정기,서울,2015-01-02,755000,2015-01-09,인문과학대학RC행정팀(서울),운용,9,확정,자체구입,C188,사무실 환경 개선,2015-01-09,2099-12-31,1
4016160225676461,공기청정기,서울,2015-01-02,755000,2015-01-09,인문과학대학RC행정팀(서울),취득,9,확정,자체구입,C188,사무실 환경 개선,2015-01-09,2015-01-08,1
4016160225676461,공기청정기,서울,2015-01-08,777000,2015-01-14,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2015-01-14,2099-12-31,1
4016160225676461,공기청정기,서울,2015-01-08,777000,2015-01-14,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2015-01-14,2015-01-13,1
4016160225676461,공기청정기,서울,2015-01-10,799000,2015-01-17,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2015-01-17,2099-12-31,1
4016160225676461,공기청정기,서울,2015-01-10,799000,2015-01-17,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2015-01-17,2015-01-16,1
4016160225676461,공기청정기,서울,2015-03-05,794000,2015-03-10,사회과학대학RC행정팀(서울),운용,9,확정,자체구입,C190,,2015-03-10,2099-12-31,1
4016160225676461,공기청정기,서울,2015-03-05,794000,2015-03-10,사회과학대학RC행정팀(서울),취득,9,확정,자체구입,C190,,2015-03-10,2015-03-09,1
4016160225676461,공기청정기,서울,2015-05-27,813000,2015-06-02,학생지원팀(서울),운용,9,확정,자체구입,A124,,2015-06-02,2099-12-31,1
4016160225676461,공기청정기,서울,2015-05-27,813000,2015-06-02,학생지원팀(서울),취득,9,확정,자체구입,A124,,2015-06-02,2015-06-01,1
4016160225676461,공기청정기,서울,2015-07-31,832000,2015-08-07,사회과학대학RC행정팀(서울),운용,9,확정,자체구입,C190,사무실 환경 개선,2015-08-07,2099-12-31,1
4016160225676461,공기청정기,서울,2015-07-31,832000,2015-08-07,사회과학대학RC행정팀(서울),취득,9,확정,자체구입,C190,사무실 환경 개선,2015-08-07,2015-08-06,1
4016160225676461,공기청정기,서울,2015-11-30,792000,2015-12-07,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2015-12-07,2099-12-31,1
4016160225676461,공기청정기,서울,2015-11-30,792000,2015-12-07,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2015-12-07,2015-12-06,1
4016160225676461,공기청정기,서울,2015-12-15,761000,2015-12-22,인문과학대학RC행정팀(서울),운용,9,확정,자체구입,C188,,2015-12-22,2099-12-31,1
4016160225676461,공기청정기,서울,2015-12-15,761000,2015-12-22,인문과학대학RC행정팀(서울),취득,9,확정,자체구입,C188,,2015-12-22,2015-12-21,1
4016160225676461,공기청정기,서울,2015-12-28,792000,2015-12-31,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2015-12-31,2099-12-31,1
4016160225676461,공기청정기,서울,2015-12-28,792000,2015-12-31,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2015-12-31,2015-12-30,1
4016160225676461,공기청정기,서울,2016-01-02,827000,2016-01-06,학생지원팀(서울),운용,9,확정,자체구입,A124,사무실 환경 개선,2016-01-06,2099-12-31,1
4016160225676461,공기청정기,서울,2016-01-02,827000,2016-01-06,학생지원팀(서울),취득,9,확정,자체구입,A124,사무실 환경 개선,2016-01-06,2016-01-05,1
4016160225676461,공기청정기,서울,2016-03-25,821000,2016-03-31,사회과학대학RC행정팀(서울),운용,9,확정,자체구입,C190,,2016-03-31,2099-12-31,1
4016160225676461,공기청정기,서울,2016-03-25,821000,2016-03-31,사회과학대학RC행정팀(서울),취득,9,확정,자체구입,C190,,2016-03-31,2016-03-30,1
4016160225676461,공기청정기,서울,2016-10-06,801000,2016-10-10,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2016-10-10,2099-12-31,1
4016160225676461,공기청정기,서울,2016-10-06,801000,2016-10-10,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2016-10-10,2016-10-09,1
4016160225676461,공기청정기,서울,2016-11-10,837000,2016-11-13,학생지원팀(서울),운용,9,확정,자체구입,A124,,2016-11-13,2099-12-31,1
4016160225676461,공기청정기,서울,2016-11-10,837000,2016-11-13,학생지원팀(서울),취득,9,확정,자체구입,A124,,2016-11-13,2016-11-12,1
4016160225676461,공기청정기,서울,2016-12-05,821000,2016-12-11,커리어개발팀(서울),운용,9,확정,자체구입,A125,,2016-12-11,2099-12-31,1
4016160225676461,공기청정기,서울,2016-12-05,821000,2016-12-11,커리어개발팀(서울),취득,9,확정,자체구입,A125,,2016-12-11,2016-12-10,1
4016160225676461,공기청정기,서울,2017-08-16,810000,2017-08-23,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,,2017-08-23,2099-12-31,1
4016160225676461,공기청정기,서울,2017-08-16,810000,2017-08-23,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,,2017-08-23,2017-08-22,1
4016160225676461,공기청정기,서울,2018-01-14,828000,2018-01-20,커리어개발팀(서울),운용,9,확정,자체구입,A125,,2018-01-20,2099-12-31,1
4016160225676461,공기청정기,서울,2018-01-14,828000,2018-01-20,커리어개발팀(서울),취득,9,확정,자체구입,A125,,2018-01-20,2018-01-19,1
4016160225676461,공기청정기,서울,2018-01-29,796000,2018-02-01,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,,2018-02-01,2099-12-31,1
4016160225676461,공기청정기,서울,2018-01-29,796000,2018-02-01,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,,2018-02-01,2018-01-31,1
4016160225676461,공기청정기,서울,2018-02-19,813000,2018-02-24,커리어개발팀(서울),운용,9,확정,자체구입,A125,,2018-02-24,2099-12-31,1
4016160225676461,공기청정기,서울,2018-02-19,813000,2018-02-24,커리어개발팀(서울),취득,9,확정,자체구입,A125,,2018-02-24,2018-02-23,1
4016160225676461,공기청정기,서울,2018-02-21,778000,2018-02-26,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,,2018-02-26,2099-12-31,1
4016160225676461,공기청정기,서울,2018-02-21,778000,2018-02-26,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,,2018-02-26,2018-02-25,1
4016160225676461,공기청정기,서울,2018-05-02,797000,2018-05-05,인문과학대학RC행정팀(서울),운용,9,확정,자체구입,C188,,2018-05-05,2099-12-31,1
4016160225676461,공기청정기,서울,2018-05-02,797000,2018-05-05,인문과학대학RC행정팀(서울),취득,9,확정,자체구입,C188,,2018-05-05,2018-05-04,1
4016160225676461,공기청정기,서울,2018-05-05,784000,2018-05-10,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,,2018-05-10,2099-12-31,1
4016160225676461,공기청정기,서울,2018-05-05,784000,2018-05-10,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,,2018-05-10,2018-05-09,1
4016160225676461,공기청정기,서울,2018-05-10,829000,2018-05-16,인문과학대학RC행정팀(서울),운용,9,확정,자체구입,C188,,2018-05-16,2099-12-31,1
4016160225676461,공기청정기,서울,2018-05-10,829000,2018-05-16,인문과학대학RC행정팀(서울),취득,9,확정,자체구입,C188,,2018-05-16,2018-05-15,1
4016160225676461,공기청정기,서울,2018-06-16,768000,2018-06-23,사회과학대학RC행정팀(서울),운용,9,확정,자체구입,C190,,2018-06-23,2099-12-31,1
4016160225676461,공기청정기,서울,2018-06-16,768000,2018-06-23,사회과학대학RC행정팀(서울),취득,9,확정,자체구입,C190,,2018-06-23,2018-06-22,1
4016160225676461,공기청정기,서울,2018-07-26,793000,2018-08-01,,운용,9,확정,자체구입,C192,,2018-08-01,2099-12-31,1
4016160225676461,공기청정기,서울,2018-07-26,793000,2018-08-01,,취득,9,확정,자체구입,C192,,2018-08-01,2018-07-31,1
4016160225676461,공기청정기,서울,2018-09-28,775000,2018-10-01,사회과학대학RC행정팀(서울),운용,9,확정,자체구입,C190,사무실 환경 개선,2018-10-01,2099-12-31,1
4016160225676461,공기청정기,서울,2018-09-28,775000,2018-10-01,사회과학대학RC행정팀(서울),취득,9,확정,자체구입,C190,사무실 환경 개선,2018-10-01,2018-09-30,1
4016160225676461,공기청정기,서울,2019-03-05,795000,2019-03-09,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,,2019-03-09,2099-12-31,1
4016160225676461,공기청정기,서울,2019-03-05,795000,2019-03-09,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,,2019-03-09,2019-03-08,1
4016160225676461,공기청정기,서울,2019-05-05,822000,2019-05-12,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,,2019-05-12,2099-12-31,1
4016160225676461,공기청정기,서울,2019-05-05,822000,2019-05-12,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,,2019-05-12,2019-05-11,1
4016160225676461,공기청정기,서울,2019-05-06,780000,2019-05-10,사회과학대학RC행정팀(서울),운용,9,확정,자체구입,C190,사무실 환경 개선,2019-05-10,2099-12-31,1
4016160225676461,공기청정기,서울,2019-05-06,780000,2019-05-10,사회과학대학RC행정팀(서울),취득,9,확정,자체구입,C190,사무실 환경 개선,2019-05-10,2019-05-09,1
4016160225676461,공기청정기,서울,2020-02-13,782000,2020-02-16,커리어개발팀(서울),운용,9,확정,자체제작,A125,,2020-02-16,2099-12-31,1
4016160225676461,공기청정기,서울,2020-02-13,782000,2020-02-16,커리어개발팀(서울),취득,9,확정,자체제작,A125,,2020-02-16,2020-02-15,1
4016160225676461,공기청정기,서울,2024-02-01,860000,2024-02-05,,운용,9,확정,자체구입,C188,,2024-02-05,2099-12-31,1
4016160225676461,공기청정기,서울,2024-02-01,860000,2024-02-05,,취득,9,확정,자체구입,C188,,2024-02-05,2024-02-04,1
4016160225676461,공기청정기,서울,2024-06-01,805000,2024-06-05,공과대학RC행정팀(서울),운용,9,확정,자체구입,C182,,2024-06-05,2099-12-31,1
4016160225676461,공기청정기,서울,2024-06-01,805000,2024-06-05,공과대학RC행정팀(서울),취득,9,확정,자체구입,C182,,2024-06-05,2024-06-04,1
4016160225676461,공기청정기,서울,2024-07-14,809000,2024-07-19,학생지원팀(서울),운용,9,확정,자체구입,A124,,2024-07-19,2099-12-31,1
4016160225676461,공기청정기,서울,2024-07-14,809000,2024-07-19,학생지원팀(서울),취득,9,확정,자체구입,A124,,2024-07-19,2024-07-18,1
4016160225676461,공기청정기,서울,2024-11-04,799000,2024-11-09,인문과학대학RC행정팀(서울),운용,9,확정,자체구입,C188,,2024-11-09,2099-12-31,1
4016160225676461,공기청정기,서울,2024-11-04,799000,2024-11-09,인문과학대학RC행정팀(서울),취득,9,확정,자체구입,C188,,2024-11-09,2024-11-08,1
4016160225676461,공기청정기,서울,2025-02-21,851000,2025-02-27,사회과학대학RC행정팀(서울),운용,9,확정,자체구입,C190,강의실 미세먼지 관리,2025-02-27,2099-12-31,1
4016160225676461,공기청정기,서울,2025-02-21,851000,2025-02-27,사회과학대학RC행정팀(서울),취득,9,확정,자체구입,C190,강의실 미세먼지 관리,2025-02-27,2025-02-26,1
4016160225676461,공기청정기,서울,2025-02-28,831000,2025-03-07,사회과학대학RC행정팀(서울),운용,9,확정,자체구입,C190,,2025-03-07,2099-12-31,1
4016160225676461,공기청정기,서울,2025-02-28,831000,2025-03-07,사회과학대학RC행정팀(서울),취득,9,확정,자체구입,C190,,2025-03-07,2025-03-06,1
4016160225676461,공기청정기,서울,2025-03-08,863000,2025-03-12,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2025-03-12,2099-12-31,1
4016160225676461,공기청정기,서울,2025-03-08,863000,2025-03-12,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2025-03-12,2025-03-11,1
4016160225676461,공기청정기,서울,2025-06-04,837000,2025-06-08,학생지원팀(서울),운용,9,확정,자체구입,A124,사무실 환경 개선,2025-06-08,2099-12-31,1
4016160225676461,공기청정기,서울,2025-06-04,837000,2025-06-08,학생지원팀(서울),취득,9,확정,자체구입,A124,사무실 환경 개선,2025-06-08,2025-06-07,1
4016160225676461,공기청정기,서울,2025-07-14,856000,2025-07-21,자연과학대학RC행정팀(서울),운용,9,확정,자체구입,C192,,2025-07-21,2099-12-31,1
4016160225676461,공기청정기,서울,2025-07-14,856000,2025-07-21,자연과학대학RC행정팀(서울),취득,9,확정,자체구입,C192,,2025-07-21,2025-07-20,1
