G2B_목록번호,G2B_목록명,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,수량
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-09-25,3781000,2018-10-27,글로벌문화통상대학RC행정팀(ERICA),운용,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-09-26,5955000,2018-11-03,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-09-26,5955000,2018-11-03,,처분,6,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-09-26,5955000,2018-11-03,글로벌문화통상대학RC행정팀(ERICA),운용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-10-02,4091000,2018-11-13,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-10-02,4091000,2018-11-13,학생지원팀(ERICA),운용,6,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-10-15,7680000,2018-12-13,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-10-15,7680000,2018-12-13,,처분,6,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-10-15,7680000,2018-12-13,시설팀(ERICA),운용,6,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-10-19,6234000,2018-10-26,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-10-19,6234000,2018-10-26,,불용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-10-19,6234000,2018-10-26,,처분,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-10-19,6234000,2018-10-26,경상대학RC행정팀(ERICA),운용,6,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-11-19,2096000,2018-11-24,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-11-19,2096000,2018-11-24,소프트웨어융합대학RC행정팀(ERICA),운용,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-12-30,3742000,2019-02-14,,처분,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-12-30,3742000,2019-02-14,글로벌문화통상대학RC행정팀(ERICA),운용,6,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-12-31,6419000,2019-01-04,,반납,6,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-12-31,6419000,2019-01-04,,처분,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2018-12-31,6419000,2019-01-04,공학대학RC행정팀(ERICA),운용,6,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-01-03,681000,2019-01-07,시설팀(ERICA),운용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-01-16,1583000,2019-01-19,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-01-16,1583000,2019-01-19,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-01-21,3768000,2019-02-22,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-01-21,3768000,2019-02-22,공학대학RC행정팀(ERICA),운용,6,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-01-21,5242000,2019-03-10,,처분,6,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-01-21,5242000,2019-03-10,공학대학RC행정팀(ERICA),운용,6,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-02-07,1637000,2019-03-30,,처분,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-03-03,6691000,2019-03-07,,반납,6,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-03-03,6691000,2019-03-07,,처분,6,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-03-03,6691000,2019-03-07,글로벌문화통상대학RC행정팀(ERICA),운용,6,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-03-20,3818000,2019-03-26,,처분,6,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-03-20,3818000,2019-03-26,시설팀(ERICA),운용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-03-20,4100000,2019-03-27,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-03-20,4100000,2019-03-27,학생지원팀(ERICA),운용,6,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-03-23,2256000,2019-05-06,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-03-23,2256000,2019-05-06,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-03-23,2256000,2019-05-06,공학대학RC행정팀(ERICA),운용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-04-06,6162000,2019-04-07,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-04-06,6162000,2019-04-07,,불용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-04-06,6162000,2019-04-07,,처분,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-04-06,6162000,2019-04-07,소프트웨어융합대학RC행정팀(ERICA),운용,6,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-04-12,2257000,2019-05-17,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-04-12,2257000,2019-05-17,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-04-12,2257000,2019-05-17,공학대학RC행정팀(ERICA),운용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-05-09,2826000,2019-05-12,,반납,6,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-05-09,2826000,2019-05-12,학생지원팀(ERICA),운용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-05-13,6077000,2019-05-15,,반납,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-05-13,6077000,2019-05-15,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-05-13,6077000,2019-05-15,학생지원팀(ERICA),운용,6,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-05-15,4263000,2019-06-20,,반납,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-05-15,4263000,2019-06-20,,처분,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-05-15,4263000,2019-06-20,경상대학RC행정팀(ERICA),운용,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-05-26,6850000,2019-05-27,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-05-26,6850000,2019-05-27,,처분,6,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-05-26,6850000,2019-05-27,공학대학RC행정팀(ERICA),운용,6,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-06-14,2379000,2019-07-18,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-06-14,2379000,2019-07-18,경상대학RC행정팀(ERICA),운용,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-07-08,3021000,2019-08-31,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-07-08,3021000,2019-08-31,시설팀(ERICA),운용,6,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-07-14,4168000,2019-07-17,,반납,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-07-14,4168000,2019-07-17,소프트웨어융합대학RC행정팀(ERICA),운용,6,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-07-26,747000,2019-08-01,학생지원팀(ERICA),운용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-08-05,2265000,2019-09-12,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-08-05,2265000,2019-09-12,학생지원팀(ERICA),운용,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-09-06,4975000,2019-09-10,,반납,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-09-06,4975000,2019-09-10,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-09-06,4975000,2019-09-10,시설팀(ERICA),운용,6,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-09-10,3884000,2019-09-11,,처분,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-09-10,3884000,2019-09-11,공학대학RC행정팀(ERICA),운용,6,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-10-08,2408000,2019-11-10,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-10-08,2408000,2019-11-10,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-10-08,2408000,2019-11-10,글로벌문화통상대학RC행정팀(ERICA),운용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-10-09,7609000,2019-10-15,,반납,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-10-09,7609000,2019-10-15,,처분,6,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-10-09,7609000,2019-10-15,학생지원팀(ERICA),운용,6,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-10-21,1505000,2019-10-26,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-10-21,1505000,2019-10-26,공학대학RC행정팀(ERICA),운용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-11-15,5411000,2019-12-26,,처분,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-11-15,5411000,2019-12-26,글로벌문화통상대학RC행정팀(ERICA),운용,6,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-11-21,1590000,2020-01-01,,처분,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-11-22,1408000,2020-01-21,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-11-22,1408000,2020-01-21,소프트웨어융합대학RC행정팀(ERICA),운용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-12-06,5749000,2019-12-09,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-12-06,5749000,2019-12-09,,처분,6,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-12-06,5749000,2019-12-09,경상대학RC행정팀(ERICA),운용,6,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-12-30,1561000,2020-01-03,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2019-12-30,1561000,2020-01-03,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-01-03,2931000,2020-02-28,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-01-03,2931000,2020-02-28,,처분,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-01-03,2931000,2020-02-28,학생지원팀(ERICA),운용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-01-15,5229000,2020-03-03,,처분,6,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-01-15,5229000,2020-03-03,학생지원팀(ERICA),운용,6,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-01-19,2981000,2020-03-19,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-01-19,2981000,2020-03-19,,불용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-01-19,2981000,2020-03-19,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-01-19,2981000,2020-03-19,소프트웨어융합대학RC행정팀(ERICA),운용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-02-19,2700000,2020-02-26,,불용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-02-19,2700000,2020-02-26,,처분,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-02-19,2700000,2020-02-26,소프트웨어융합대학RC행정팀(ERICA),운용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-02-24,684000,2020-03-02,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-02-26,1492000,2020-02-28,시설팀(ERICA),운용,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-03-16,5749000,2020-04-27,,불용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-03-16,5749000,2020-04-27,,처분,6,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-03-16,5749000,2020-04-27,글로벌문화통상대학RC행정팀(ERICA),운용,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-03-21,4107000,2020-03-28,학생지원팀(ERICA),운용,6,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-03-30,1456000,2020-05-13,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-03-30,1456000,2020-05-13,글로벌문화통상대학RC행정팀(ERICA),운용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-04-05,767000,2020-05-07,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-04-20,2038000,2020-06-04,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-04-20,2038000,2020-06-04,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-04-20,2038000,2020-06-04,시설팀(ERICA),운용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-05-20,6894000,2020-05-26,,반납,6,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-05-20,6894000,2020-05-26,,처분,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-05-20,6894000,2020-05-26,글로벌문화통상대학RC행정팀(ERICA),운용,6,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-05-24,6541000,2020-05-31,,불용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-05-24,6541000,2020-05-31,,처분,6,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-05-24,6541000,2020-05-31,시설팀(ERICA),운용,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-06-01,713000,2020-07-15,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-06-04,1413000,2020-07-15,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-06-04,1413000,2020-07-15,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-07-30,5502000,2020-09-19,,반납,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-07-30,5502000,2020-09-19,경상대학RC행정팀(ERICA),운용,6,6
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-09-06,4604000,2020-09-13,,반납,6,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-09-06,4604000,2020-09-13,경상대학RC행정팀(ERICA),운용,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-09-10,7862000,2020-09-16,,반납,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-09-10,7862000,2020-09-16,,불용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-09-10,7862000,2020-09-16,,처분,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-09-10,7862000,2020-09-16,학생지원팀(ERICA),운용,6,5
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-10-03,740000,2020-11-21,학생지원팀(ERICA),운용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-10-23,7537000,2020-10-28,,불용,6,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-10-23,7537000,2020-10-28,경상대학RC행정팀(ERICA),운용,6,7
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-11-04,1625000,2020-11-09,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-11-04,1625000,2020-11-09,시설팀(ERICA),운용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-11-15,4605000,2020-11-19,,반납,6,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-11-15,4605000,2020-11-19,,처분,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-11-23,6382000,2020-11-26,,반납,6,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-11-23,6382000,2020-11-26,,불용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-11-23,6382000,2020-11-26,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-11-23,6382000,2020-11-26,학생지원팀(ERICA),운용,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-12-10,7029000,2021-01-15,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-12-10,7029000,2021-01-15,,처분,6,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2020-12-10,7029000,2021-01-15,글로벌문화통상대학RC행정팀(ERICA),운용,6,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2021-02-01,6636000,2021-03-19,,처분,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2021-02-01,6636000,2021-03-19,공학대학RC행정팀(ERICA),운용,6,7
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2021-03-22,692000,2021-05-04,공학대학RC행정팀(ERICA),운용,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2021-03-27,3987000,2021-04-29,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2021-03-27,3987000,2021-04-29,,처분,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2021-03-27,3987000,2021-04-29,경상대학RC행정팀(ERICA),운용,6,3
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2021-03-31,1597000,2021-04-01,학생지원팀(ERICA),운용,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2021-04-23,4817000,2021-04-30,,반납,6,1
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2021-04-23,4817000,2021-04-30,,처분,6,2
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2021-04-23,4817000,2021-04-30,글로벌문화통상대학RC행정팀(ERICA),운용,6,4
4320180326048280,"하드디스크드라이브, Lenovo, (CN)4XB7A88027, 22TB",2021-05-06,4909000,2021-07-05,,처분,6,2
