G2B_목록번호,G2B_목록명,캠퍼스,취득일자,취득금액,정리일자,운용부서,운용상태,내용연수,승인상태,취득정리구분,운용부서코드,비고,수량
4321150324343967,노트북컴퓨터,ERICA,2006-04-05,13090000,2006-04-23,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체제작,C354,기초실험실 환경개선 기자재 확충,8
4321150324343967,노트북컴퓨터,ERICA,2006-08-19,2114000,2006-08-24,소프트웨어융합대학RC행정팀(ERICA),불용,6,확정,자체구입,C354,전산 실습실 공용 장비,1
4321150324343967,노트북컴퓨터,ERICA,2006-08-19,2114000,2006-08-24,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체구입,C354,전산 실습실 공용 장비,1
4321150324343967,노트북컴퓨터,ERICA,2006-09-04,3180000,2006-09-09,소프트웨어융합대학RC행정팀(ERICA),불용,6,확정,자체구입,C354,,1
4321150324343967,노트북컴퓨터,ERICA,2006-09-04,3180000,2006-09-09,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,1
4321150324343967,노트북컴퓨터,ERICA,2006-09-04,3180000,2006-09-09,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체구입,C354,,1
4321150324343967,노트북컴퓨터,ERICA,2006-12-03,1000000,2006-12-08,공학대학RC행정팀(ERICA),처분,6,확정,자체구입,C352,AI 실습 수업용 노트북,1
4321150324343967,노트북컴퓨터,ERICA,2006-12-10,3228000,2006-12-16,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,2
4321150324343967,노트북컴퓨터,ERICA,2006-12-10,3228000,2006-12-16,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체구입,C354,,1
4321150324343967,노트북컴퓨터,ERICA,2007-02-17,1008000,2007-02-21,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체구입,C354,,1
4321150324343967,노트북컴퓨터,ERICA,2007-03-06,15808000,2007-03-16,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,기초실험실 환경개선 기자재 확충,6
4321150324343967,노트북컴퓨터,ERICA,2007-03-06,15808000,2007-03-16,공학대학RC행정팀(ERICA),처분,6,확정,자체구입,C352,기초실험실 환경개선 기자재 확충,10
4321150324343967,노트북컴퓨터,ERICA,2007-04-17,1009000,2007-04-23,글로벌문화통상대학RC행정팀(ERICA),처분,6,확정,자체구입,C360,AI 실습 수업용 노트북,1
4321150324343967,노트북컴퓨터,ERICA,2007-04-22,3189000,2007-04-29,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,1
4321150324343967,노트북컴퓨터,ERICA,2007-04-22,3189000,2007-04-29,공학대학RC행정팀(ERICA),처분,6,확정,자체구입,C352,,2
4321150324343967,노트북컴퓨터,ERICA,2007-11-04,18658000,2007-11-17,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,제1실습실 환경개선 기자재 확충,6
4321150324343967,노트북컴퓨터,ERICA,2007-11-04,18658000,2007-11-17,글로벌문화통상대학RC행정팀(ERICA),처분,6,확정,자체구입,C360,제1실습실 환경개선 기자재 확충,13
4321150324343967,노트북컴퓨터,ERICA,2008-03-07,1006000,2008-03-12,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,AI 실습 수업용 노트북,1
4321150324343967,노트북컴퓨터,ERICA,2008-03-09,3027000,2008-03-13,소프트웨어융합대학RC행정팀(ERICA),불용,6,확정,자체구입,C354,,2
4321150324343967,노트북컴퓨터,ERICA,2008-03-09,3027000,2008-03-13,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,1
4321150324343967,노트북컴퓨터,ERICA,2008-03-26,1071000,2008-03-30,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,학과 공용 전산 자산,1
4321150324343967,노트북컴퓨터,ERICA,2008-08-25,10080000,2008-09-11,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,기초실험실 환경개선 기자재 확충,3
4321150324343967,노트북컴퓨터,ERICA,2008-08-25,10080000,2008-09-11,경상대학RC행정팀(ERICA),처분,6,확정,자체구입,C364,기초실험실 환경개선 기자재 확충,7
4321150324343967,노트북컴퓨터,ERICA,2008-10-03,3069000,2008-10-09,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,1
4321150324343967,노트북컴퓨터,ERICA,2008-10-03,3069000,2008-10-09,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체구입,C354,,2
4321150324343967,노트북컴퓨터,ERICA,2008-11-05,1990000,2008-11-12,학생지원팀(ERICA),처분,6,확정,기증,A320,교수·연구원 업무용,2
4321150324343967,노트북컴퓨터,ERICA,2008-11-11,17034000,2008-11-26,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,제1실습실 환경개선 기자재 확충,10
4321150324343967,노트북컴퓨터,ERICA,2008-11-11,17034000,2008-11-26,경상대학RC행정팀(ERICA),처분,6,확정,자체구입,C364,제1실습실 환경개선 기자재 확충,7
4321150324343967,노트북컴퓨터,ERICA,2008-11-27,13314000,2008-12-09,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,AI센터 환경개선 기자재 확충,5
4321150324343967,노트북컴퓨터,ERICA,2008-11-27,13314000,2008-12-09,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체구입,C354,AI센터 환경개선 기자재 확충,8
4321150324343967,노트북컴퓨터,ERICA,2008-11-27,13314000,2008-12-09,소프트웨어융합대학RC행정팀(ERICA),취득,6,확정,자체구입,C354,AI센터 환경개선 기자재 확충,1
4321150324343967,노트북컴퓨터,ERICA,2008-12-10,3006000,2008-12-14,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,1
4321150324343967,노트북컴퓨터,ERICA,2008-12-10,3006000,2008-12-14,학생지원팀(ERICA),처분,6,확정,자체구입,A320,,2
4321150324343967,노트북컴퓨터,ERICA,2009-02-13,16898000,2009-02-21,소프트웨어융합대학RC행정팀(ERICA),불용,6,확정,자체구입,C354,기초실험실 환경개선 기자재 확충,1
4321150324343967,노트북컴퓨터,ERICA,2009-02-13,16898000,2009-02-21,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,기초실험실 환경개선 기자재 확충,3
4321150324343967,노트북컴퓨터,ERICA,2009-02-13,16898000,2009-02-21,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체구입,C354,기초실험실 환경개선 기자재 확충,13
4321150324343967,노트북컴퓨터,ERICA,2009-04-22,20460000,2009-05-04,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,제1실습실 환경개선 기자재 확충,5
4321150324343967,노트북컴퓨터,ERICA,2009-04-22,20460000,2009-05-04,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체구입,C354,제1실습실 환경개선 기자재 확충,15
4321150324343967,노트북컴퓨터,ERICA,2009-05-06,1986000,2009-05-12,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,전산 실습실 공용 장비,1
4321150324343967,노트북컴퓨터,ERICA,2009-05-06,1986000,2009-05-12,공학대학RC행정팀(ERICA),처분,6,확정,자체구입,C352,전산 실습실 공용 장비,1
4321150324343967,노트북컴퓨터,ERICA,2009-06-23,3219000,2009-06-29,글로벌문화통상대학RC행정팀(ERICA),불용,6,확정,자체구입,C360,전산 실습실 공용 장비,1
4321150324343967,노트북컴퓨터,ERICA,2009-06-23,3219000,2009-06-29,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,전산 실습실 공용 장비,1
4321150324343967,노트북컴퓨터,ERICA,2009-06-23,3219000,2009-06-29,글로벌문화통상대학RC행정팀(ERICA),처분,6,확정,자체구입,C360,전산 실습실 공용 장비,1
4321150324343967,노트북컴퓨터,ERICA,2009-10-24,2186000,2009-10-31,글로벌문화통상대학RC행정팀(ERICA),처분,6,확정,자체구입,C360,학과 공용 전산 자산,2
4321150324343967,노트북컴퓨터,ERICA,2009-11-24,10428000,2009-12-08,시설팀(ERICA),운용,6,확정,자체구입,A351,기초실험실 환경개선 기자재 확충,2
4321150324343967,노트북컴퓨터,ERICA,2009-11-24,10428000,2009-12-08,시설팀(ERICA),처분,6,확정,자체구입,A351,기초실험실 환경개선 기자재 확충,9
4321150324343967,노트북컴퓨터,ERICA,2011-06-25,1079000,2011-07-02,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체구입,C354,학과 공용 전산 자산,1
4321150324343967,노트북컴퓨터,ERICA,2011-08-17,2122000,2011-08-21,학생지원팀(ERICA),운용,6,확정,자체구입,A320,,1
4321150324343967,노트북컴퓨터,ERICA,2011-08-17,2122000,2011-08-21,학생지원팀(ERICA),처분,6,확정,자체구입,A320,,1
4321150324343967,노트북컴퓨터,ERICA,2011-09-02,1072000,2011-09-09,학생지원팀(ERICA),처분,6,확정,자체구입,A320,,1
4321150324343967,노트북컴퓨터,ERICA,2011-11-20,2030000,2011-11-23,시설팀(ERICA),운용,6,확정,자체구입,A351,,1
4321150324343967,노트북컴퓨터,ERICA,2011-11-20,2030000,2011-11-23,시설팀(ERICA),처분,6,확정,자체구입,A351,,1
4321150324343967,노트북컴퓨터,ERICA,2012-03-19,17340000,2012-04-02,학생지원팀(ERICA),불용,6,확정,자체구입,A320,종합설계실 환경개선 기자재 확충,1
4321150324343967,노트북컴퓨터,ERICA,2012-03-19,17340000,2012-04-02,학생지원팀(ERICA),운용,6,확정,자체구입,A320,종합설계실 환경개선 기자재 확충,4
4321150324343967,노트북컴퓨터,ERICA,2012-03-19,17340000,2012-04-02,학생지원팀(ERICA),처분,6,확정,자체구입,A320,종합설계실 환경개선 기자재 확충,12
4321150324343967,노트북컴퓨터,ERICA,2012-04-03,19323000,2012-04-12,공학대학RC행정팀(ERICA),불용,6,확정,자체구입,C352,제1실습실 환경개선 기자재 확충,3
4321150324343967,노트북컴퓨터,ERICA,2012-04-03,19323000,2012-04-12,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,제1실습실 환경개선 기자재 확충,5
4321150324343967,노트북컴퓨터,ERICA,2012-04-03,19323000,2012-04-12,공학대학RC행정팀(ERICA),처분,6,확정,자체구입,C352,제1실습실 환경개선 기자재 확충,11
4321150324343967,노트북컴퓨터,ERICA,2012-04-18,3051000,2012-04-22,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,2
4321150324343967,노트북컴퓨터,ERICA,2012-04-18,3051000,2012-04-22,공학대학RC행정팀(ERICA),처분,6,확정,자체구입,C352,,1
4321150324343967,노트북컴퓨터,ERICA,2012-05-31,3246000,2012-06-04,글로벌문화통상대학RC행정팀(ERICA),불용,6,확정,기증,C360,,1
4321150324343967,노트북컴퓨터,ERICA,2012-05-31,3246000,2012-06-04,글로벌문화통상대학RC행정팀(ERICA),처분,6,확정,기증,C360,,2
4321150324343967,노트북컴퓨터,ERICA,2012-08-30,2014000,2012-09-05,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,1
4321150324343967,노트북컴퓨터,ERICA,2012-08-30,2014000,2012-09-05,공학대학RC행정팀(ERICA),처분,6,확정,자체구입,C352,,1
4321150324343967,노트북컴퓨터,ERICA,2012-11-28,1088000,2012-12-05,공학대학RC행정팀(ERICA),처분,6,확정,자체구입,C352,,1
4321150324343967,노트북컴퓨터,ERICA,2012-11-30,3033000,2012-12-03,공학대학RC행정팀(ERICA),불용,6,확정,자체구입,C352,학과 공용 전산 자산,1
4321150324343967,노트북컴퓨터,ERICA,2012-11-30,3033000,2012-12-03,공학대학RC행정팀(ERICA),처분,6,확정,자체구입,C352,학과 공용 전산 자산,2
4321150324343967,노트북컴퓨터,ERICA,2013-01-03,1112000,2013-01-09,공학대학RC행정팀(ERICA),처분,6,확정,자체구입,C352,,1
4321150324343967,노트북컴퓨터,ERICA,2013-01-18,3198000,2013-01-22,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,1
4321150324343967,노트북컴퓨터,ERICA,2013-01-18,3198000,2013-01-22,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체구입,C354,,2
4321150324343967,노트북컴퓨터,ERICA,2013-03-06,12204000,2013-03-19,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,AI센터 환경개선 기자재 확충,6
4321150324343967,노트북컴퓨터,ERICA,2013-03-06,12204000,2013-03-19,공학대학RC행정팀(ERICA),처분,6,확정,자체구입,C352,AI센터 환경개선 기자재 확충,6
4321150324343967,노트북컴퓨터,ERICA,2013-04-18,1019000,2013-04-22,공학대학RC행정팀(ERICA),처분,6,확정,자체구입,C352,,1
4321150324343967,노트북컴퓨터,ERICA,2013-06-02,3087000,2013-06-06,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,기증,C354,,3
4321150324343967,노트북컴퓨터,ERICA,2013-07-04,2130000,2013-07-10,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,,1
4321150324343967,노트북컴퓨터,ERICA,2013-07-04,2130000,2013-07-10,공학대학RC행정팀(ERICA),처분,6,확정,자체구입,C352,,1
4321150324343967,노트북컴퓨터,ERICA,2013-10-02,2184000,2013-10-09,시설팀(ERICA),처분,6,확정,자체구입,A351,,2
4321150324343967,노트북컴퓨터,ERICA,2013-10-26,3063000,2013-11-01,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체구입,C354,교수·연구원 업무용,3
4321150324343967,노트북컴퓨터,ERICA,2013-12-10,1009000,2013-12-16,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체구입,C354,,1
4321150324343967,노트북컴퓨터,ERICA,2013-12-20,14014000,2014-01-05,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,제1실습실 환경개선 기자재 확충,5
4321150324343967,노트북컴퓨터,ERICA,2013-12-20,14014000,2014-01-05,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체구입,C354,제1실습실 환경개선 기자재 확충,9
4321150324343967,노트북컴퓨터,ERICA,2013-12-30,2050000,2014-01-04,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체구입,C354,,2
4321150324343967,노트북컴퓨터,ERICA,2014-03-31,1075000,2014-04-07,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체구입,C354,학과 공용 전산 자산,1
4321150324343967,노트북컴퓨터,ERICA,2014-07-18,19551000,2014-07-27,글로벌문화통상대학RC행정팀(ERICA),운용,6,확정,자체구입,C360,종합설계실 환경개선 기자재 확충,4
4321150324343967,노트북컴퓨터,ERICA,2014-07-18,19551000,2014-07-27,글로벌문화통상대학RC행정팀(ERICA),처분,6,확정,자체구입,C360,종합설계실 환경개선 기자재 확충,13
4321150324343967,노트북컴퓨터,ERICA,2014-07-18,19551000,2014-07-27,글로벌문화통상대학RC행정팀(ERICA),취득,6,확정,자체구입,C360,종합설계실 환경개선 기자재 확충,2
4321150324343967,노트북컴퓨터,ERICA,2014-08-23,15456000,2014-09-08,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,기초실험실 환경개선 기자재 확충,7
4321150324343967,노트북컴퓨터,ERICA,2014-08-23,15456000,2014-09-08,공학대학RC행정팀(ERICA),처분,6,확정,자체구입,C352,기초실험실 환경개선 기자재 확충,9
4321150324343967,노트북컴퓨터,ERICA,2014-09-22,3327000,2014-09-28,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,,1
4321150324343967,노트북컴퓨터,ERICA,2014-09-22,3327000,2014-09-28,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체구입,C354,,2
4321150324343967,노트북컴퓨터,ERICA,2014-09-25,3099000,2014-09-29,공학대학RC행정팀(ERICA),운용,6,확정,자체구입,C352,학과 공용 전산 자산,1
4321150324343967,노트북컴퓨터,ERICA,2014-09-25,3099000,2014-09-29,공학대학RC행정팀(ERICA),처분,6,확정,자체구입,C352,학과 공용 전산 자산,2
4321150324343967,노트북컴퓨터,ERICA,2015-01-24,17068000,2015-02-10,경상대학RC행정팀(ERICA),운용,6,확정,자체구입,C364,종합설계실 환경개선 기자재 확충,9
4321150324343967,노트북컴퓨터,ERICA,2015-01-24,17068000,2015-02-10,경상대학RC행정팀(ERICA),처분,6,확정,자체구입,C364,종합설계실 환경개선 기자재 확충,8
4321150324343967,노트북컴퓨터,ERICA,2015-02-15,1073000,2015-02-18,글로벌문화통상대학RC행정팀(ERICA),처분,6,확정,기증,C360,,1
4321150324343967,노트북컴퓨터,ERICA,2015-03-31,3102000,2015-04-06,학생지원팀(ERICA),운용,6,확정,자체구입,A320,학과 공용 전산 자산,2
4321150324343967,노트북컴퓨터,ERICA,2015-03-31,3102000,2015-04-06,학생지원팀(ERICA),처분,6,확정,자체구입,A320,학과 공용 전산 자산,1
4321150324343967,노트북컴퓨터,ERICA,2015-04-14,14882000,2015-05-02,소프트웨어융합대학RC행정팀(ERICA),운용,6,확정,자체구입,C354,기초실험실 환경개선 기자재 확충,1
4321150324343967,노트북컴퓨터,ERICA,2015-04-14,14882000,2015-05-02,소프트웨어융합대학RC행정팀(ERICA),처분,6,확정,자체구입,C354,기초실험실 환경개선 기자재 확충,13
